user_id,signup_date,acquisition_channel,days_to_first_transaction,ltv_90d,churned,churn_date,product_tier,monthly_revenue
UGR_03763,2026-01-08,referral,2,54.14,0,,basic,8.91
UGR_03764,2025-07-14,referral,6,135.84,0,,basic,8.66
UGR_03765,2025-09-27,referral,11,128.36,0,,free,0.0
UGR_03766,2025-08-23,referral,3,118.57,0,,basic,9.17
UGR_03767,2025-03-21,social,7,24.41,0,,free,0.0
UGR_03768,2024-12-30,social,3,52.58,0,,premium,29.0
UGR_03769,2025-10-11,referral,21,35.61,0,,free,0.0
UGR_03770,2025-12-23,email,10,38.03,0,,free,0.0
UGR_03771,2026-02-03,organic,2,203.44,1,2026-04-27,free,0.0
UGR_03772,2026-03-06,social,2,111.74,0,,free,0.0
UGR_03773,2025-10-11,organic,3,87.54,0,,premium,27.64
UGR_03774,2025-02-12,paid_search,2,49.62,0,,basic,8.7
UGR_03775,2025-04-07,referral,7,142.28,0,,free,0.0
UGR_03776,2025-03-11,organic,2,35.7,0,,free,0.0
UGR_03777,2025-08-02,organic,21,36.85,0,,basic,9.51
UGR_03778,2025-08-12,email,27,48.34,0,,free,0.0
UGR_03779,2024-11-12,email,1,45.67,0,,free,0.0
UGR_03780,2025-12-17,paid_search,1,43.52,1,2026-03-10,free,0.0
UGR_03781,2025-08-29,organic,17,9.28,0,,free,0.0
UGR_03782,2025-01-17,referral,4,34.63,0,,free,0.0
UGR_03783,2025-08-16,referral,9,103.56,1,2025-09-16,free,0.0
UGR_03784,2025-03-05,referral,18,72.01,0,,free,0.0
UGR_03785,2025-07-06,organic,13,41.61,0,,free,0.0
UGR_03786,2025-08-08,organic,1,26.94,0,,free,0.0
UGR_03787,2025-02-05,organic,2,48.82,1,2025-03-17,basic,8.84
UGR_03788,2024-11-07,email,10,26.37,0,,basic,8.57
UGR_03789,2025-01-14,paid_search,0,37.49,0,,basic,8.56
UGR_03790,2024-11-26,paid_search,6,106.57,0,,free,0.0
UGR_03791,2024-12-19,paid_search,8,97.13,0,,free,0.0
UGR_03792,2025-03-20,email,8,248.08,0,,premium,30.7
UGR_03793,2025-08-30,paid_search,7,59.41,1,2025-09-23,free,0.0
UGR_03794,2025-08-04,organic,0,75.4,0,,free,0.0
UGR_03795,2025-11-03,paid_search,1,37.74,0,,free,0.0
UGR_03796,2025-05-12,social,0,29.44,0,,free,0.0
UGR_03797,2024-12-02,email,28,131.74,1,2025-01-10,basic,9.11
UGR_03798,2025-12-19,paid_search,12,21.53,0,,free,0.0
UGR_03799,2025-10-23,referral,1,42.85,1,2026-01-06,premium,28.5
UGR_03800,2025-09-14,paid_search,11,105.61,0,,free,0.0
UGR_03801,2025-12-01,organic,12,79.23,1,2025-12-16,free,0.0
UGR_03802,2025-02-14,paid_search,3,40.21,1,2025-03-08,free,0.0
UGR_03803,2025-07-13,paid_search,0,32.93,1,2025-08-05,basic,9.33
UGR_03804,2024-12-21,social,7,36.96,0,,premium,29.98
UGR_03805,2025-07-17,email,5,57.7,0,,free,0.0
UGR_03806,2025-09-24,referral,4,95.65,0,,free,0.0
UGR_03807,2024-10-06,referral,2,238.91,1,2024-11-19,basic,9.18
UGR_03808,2025-03-10,paid_search,14,44.42,0,,basic,9.26
UGR_03809,2025-02-15,organic,2,53.26,0,,free,0.0
UGR_03810,2025-07-06,organic,1,59.65,0,,basic,9.55
UGR_03811,2025-06-01,referral,0,136.25,0,,free,0.0
UGR_03812,2025-10-28,paid_search,2,29.7,1,2026-01-20,free,0.0
UGR_03813,2024-12-09,paid_search,3,15.83,0,,premium,28.64
UGR_03814,2025-07-18,referral,6,25.94,0,,free,0.0
UGR_03815,2025-01-24,organic,0,81.9,0,,basic,9.43
UGR_03816,2025-07-16,paid_search,3,32.3,0,,premium,30.06
UGR_03817,2025-10-20,referral,4,171.94,0,,free,0.0
UGR_03818,2025-06-15,paid_search,2,73.02,0,,free,0.0
UGR_03819,2025-12-22,organic,0,67.35,0,,basic,8.73
UGR_03820,2025-06-12,organic,7,44.16,0,,free,0.0
UGR_03821,2025-06-11,social,5,50.47,0,,basic,9.42
UGR_03822,2025-07-30,referral,0,78.03,0,,free,0.0
UGR_03823,2025-10-24,social,28,38.23,0,,free,0.0
UGR_03824,2025-03-05,referral,15,41.08,0,,free,0.0
UGR_03825,2025-08-29,referral,0,108.58,0,,free,0.0
UGR_03826,2025-12-19,social,1,80.94,0,,premium,29.79
UGR_03827,2026-02-12,organic,8,38.98,0,,free,0.0
UGR_03828,2024-10-11,referral,14,27.3,0,,free,0.0
UGR_03829,2025-07-28,referral,11,190.32,0,,free,0.0
UGR_03830,2025-06-11,referral,3,60.92,0,,premium,32.95
UGR_03831,2025-12-13,organic,14,86.55,0,,free,0.0
UGR_03832,2025-12-23,paid_search,1,28.21,1,2026-01-23,basic,9.26
UGR_03833,2025-02-19,organic,7,47.91,0,,basic,8.54
UGR_03834,2025-11-16,paid_search,26,45.26,1,2025-12-30,basic,9.9
UGR_03835,2025-12-12,organic,3,13.83,0,,free,0.0
UGR_03836,2025-08-02,email,15,44.01,0,,premium,28.15
UGR_03837,2025-12-19,social,0,56.01,0,,basic,9.48
UGR_03838,2025-03-13,organic,10,35.22,0,,basic,9.47
UGR_03839,2025-08-14,organic,0,14.71,0,,basic,9.12
UGR_03840,2025-01-13,referral,3,72.01,0,,free,0.0
UGR_03841,2024-12-05,referral,13,56.12,0,,basic,9.47
UGR_03842,2025-12-19,paid_search,28,178.55,0,,basic,8.74
UGR_03843,2025-03-31,social,12,33.14,1,2025-04-20,free,0.0
UGR_03844,2024-11-26,email,14,34.58,1,2024-12-27,basic,8.94
UGR_03845,2024-10-19,organic,29,38.0,1,2024-12-05,basic,9.17
UGR_03846,2025-06-02,paid_search,0,39.02,0,,premium,27.75
UGR_03847,2025-05-25,paid_search,30,45.05,0,,free,0.0
UGR_03848,2025-05-20,social,27,52.93,0,,basic,9.01
UGR_03849,2025-04-02,paid_search,4,86.07,0,,free,0.0
UGR_03850,2024-12-06,paid_search,1,10.73,0,,free,0.0
UGR_03851,2024-12-13,organic,1,45.84,0,,basic,9.3
UGR_03852,2024-09-27,referral,0,44.6,0,,free,0.0
UGR_03853,2025-01-23,social,12,42.37,0,,free,0.0
UGR_03854,2025-02-14,email,0,103.32,1,2025-03-19,basic,8.75
UGR_03855,2025-11-30,referral,12,22.64,0,,basic,8.49
UGR_03856,2025-07-26,paid_search,0,29.77,0,,free,0.0
UGR_03857,2026-01-25,social,7,16.93,1,2026-02-11,basic,8.97
UGR_03858,2024-10-19,email,23,14.03,0,,basic,8.26
UGR_03859,2025-07-16,organic,1,77.66,0,,basic,9.17
UGR_03860,2024-11-21,email,10,76.06,0,,premium,28.56
UGR_03861,2025-02-23,social,2,76.77,0,,free,0.0
UGR_03862,2025-06-27,paid_search,2,72.32,1,2025-09-21,free,0.0
UGR_03863,2024-10-11,organic,1,19.86,0,,basic,9.47
UGR_03864,2025-05-14,social,5,33.45,1,2025-06-04,basic,8.31
UGR_03865,2025-05-28,email,11,51.38,1,2025-08-09,free,0.0
UGR_03866,2024-11-03,social,14,55.55,0,,basic,9.01
UGR_03867,2025-07-15,organic,12,79.9,0,,basic,8.82
UGR_03868,2024-11-07,email,1,24.21,0,,free,0.0
UGR_03869,2025-12-08,paid_search,27,78.09,0,,free,0.0
UGR_03870,2025-01-21,referral,14,34.28,0,,free,0.0
UGR_03871,2026-02-09,paid_search,3,172.78,0,,basic,8.57
UGR_03872,2026-03-02,social,8,49.8,0,,free,0.0
UGR_03873,2025-06-22,organic,1,58.95,0,,basic,9.74
UGR_03874,2025-03-12,referral,5,99.11,0,,basic,8.98
UGR_03875,2025-02-19,paid_search,2,49.64,0,,basic,8.63
UGR_03876,2024-11-30,social,3,105.75,0,,free,0.0
UGR_03877,2025-11-01,referral,0,53.57,0,,premium,29.3
UGR_03878,2025-09-06,social,2,85.92,0,,basic,8.83
UGR_03879,2026-03-15,paid_search,2,43.91,0,,free,0.0
UGR_03880,2024-12-25,paid_search,13,43.52,0,,free,0.0
UGR_03881,2025-12-03,social,9,30.92,0,,basic,9.52
UGR_03882,2025-04-24,social,29,71.6,1,2025-06-14,free,0.0
UGR_03883,2025-07-28,organic,1,43.86,0,,premium,29.53
UGR_03884,2025-09-01,paid_search,2,59.0,0,,basic,8.99
UGR_03885,2025-03-31,organic,26,143.47,1,2025-05-03,free,0.0
UGR_03886,2026-01-17,organic,3,40.18,0,,basic,8.88
UGR_03887,2024-12-20,social,4,96.13,0,,free,0.0
UGR_03888,2025-07-26,organic,1,30.46,0,,free,0.0
UGR_03889,2025-12-11,social,10,16.68,0,,premium,29.77
UGR_03890,2025-02-25,referral,3,34.72,0,,free,0.0
UGR_03891,2026-03-18,paid_search,12,43.27,0,,premium,31.09
UGR_03892,2025-02-04,organic,1,15.92,0,,free,0.0
UGR_03893,2025-03-05,organic,0,22.67,0,,basic,9.12
UGR_03894,2024-12-13,paid_search,9,243.17,0,,premium,31.53
UGR_03895,2025-02-23,email,26,105.28,1,2025-05-13,free,0.0
UGR_03896,2025-10-19,paid_search,1,53.23,0,,free,0.0
UGR_03897,2025-12-29,referral,1,16.95,0,,premium,29.69
UGR_03898,2025-03-13,paid_search,5,32.11,0,,basic,8.78
UGR_03899,2025-09-17,organic,2,49.82,0,,free,0.0
UGR_03900,2024-10-01,social,2,23.33,0,,basic,8.77
UGR_03901,2025-03-18,social,12,16.76,0,,basic,9.79
UGR_03902,2026-03-18,organic,3,66.72,0,,basic,9.12
UGR_03903,2026-01-08,organic,13,20.76,0,,basic,8.69
UGR_03904,2025-02-12,paid_search,0,90.01,0,,premium,27.2
UGR_03905,2025-09-24,referral,9,56.3,0,,free,0.0
UGR_03906,2024-11-25,social,5,19.4,0,,premium,29.05
UGR_03907,2025-10-26,organic,2,70.88,0,,free,0.0
UGR_03908,2025-05-02,social,3,48.34,0,,free,0.0
UGR_03909,2024-10-15,organic,4,49.55,0,,basic,8.39
UGR_03910,2024-12-03,email,10,34.29,0,,basic,8.1
UGR_03911,2026-01-25,paid_search,7,66.08,0,,basic,8.07
UGR_03912,2025-10-11,paid_search,20,33.03,0,,basic,9.08
UGR_03913,2026-02-02,social,0,125.53,0,,basic,8.74
UGR_03914,2025-07-11,referral,11,56.03,1,2025-09-05,free,0.0
UGR_03915,2025-04-28,social,2,118.05,0,,premium,31.32
UGR_03916,2025-05-08,paid_search,2,67.52,0,,basic,9.0
UGR_03917,2025-10-07,paid_search,0,65.68,0,,free,0.0
UGR_03918,2024-11-22,paid_search,7,40.39,0,,basic,8.97
UGR_03919,2026-03-12,referral,9,19.59,0,,free,0.0
UGR_03920,2025-10-26,social,0,13.65,0,,basic,7.88
UGR_03921,2025-06-25,referral,1,81.6,0,,free,0.0
UGR_03922,2025-06-27,organic,0,17.41,0,,basic,9.15
UGR_03923,2025-04-25,social,10,18.82,1,2025-07-07,free,0.0
UGR_03924,2026-01-20,social,8,124.09,0,,premium,28.71
UGR_03925,2025-09-27,organic,1,43.82,0,,premium,30.64
UGR_03926,2024-12-22,social,11,67.71,0,,basic,9.65
UGR_03927,2025-08-07,organic,14,174.18,0,,free,0.0
UGR_03928,2025-10-11,paid_search,2,18.68,1,2025-12-24,premium,29.9
UGR_03929,2025-11-14,organic,5,64.21,0,,free,0.0
UGR_03930,2025-12-29,paid_search,25,48.39,0,,free,0.0
UGR_03931,2025-04-29,paid_search,2,16.47,1,2025-07-22,free,0.0
UGR_03932,2024-11-29,organic,25,22.64,0,,premium,30.07
UGR_03933,2025-11-18,organic,2,33.72,0,,free,0.0
UGR_03934,2025-06-24,paid_search,0,64.68,1,2025-07-23,free,0.0
UGR_03935,2025-05-02,organic,2,35.43,0,,premium,29.96
UGR_03936,2025-01-26,organic,2,110.0,0,,free,0.0
UGR_03937,2025-01-02,paid_search,2,132.56,0,,basic,8.72
UGR_03938,2024-10-03,referral,9,33.62,0,,basic,9.65
UGR_03939,2025-09-19,referral,0,144.64,0,,basic,9.0
UGR_03940,2025-12-28,referral,1,20.26,0,,premium,28.64
UGR_03941,2025-01-05,social,21,46.22,0,,free,0.0
UGR_03942,2025-02-20,referral,3,408.99,0,,basic,9.23
UGR_03943,2025-12-04,social,3,116.24,0,,free,0.0
UGR_03944,2026-03-10,social,3,68.2,0,,basic,9.34
UGR_03945,2024-12-26,social,12,63.47,0,,free,0.0
UGR_03946,2026-01-07,paid_search,2,27.41,0,,basic,8.88
UGR_03947,2025-11-03,referral,7,567.22,0,,basic,9.23
UGR_03948,2026-02-19,email,3,38.06,0,,premium,30.11
UGR_03949,2025-04-19,paid_search,14,103.81,0,,basic,8.69
UGR_03950,2025-10-26,email,17,79.43,0,,free,0.0
UGR_03951,2025-12-10,organic,25,86.0,1,2026-03-02,free,0.0
UGR_03952,2025-06-28,social,1,72.65,0,,premium,28.78
UGR_03953,2025-09-13,paid_search,3,26.14,0,,free,0.0
UGR_03954,2025-04-30,referral,13,18.4,1,2025-07-28,free,0.0
UGR_03955,2025-04-13,email,15,155.25,0,,free,0.0
UGR_03956,2026-03-05,organic,4,99.1,0,,premium,29.67
UGR_03957,2026-03-16,social,1,18.58,0,,premium,28.59
UGR_03958,2025-11-07,organic,3,106.18,1,2025-11-25,premium,29.83
UGR_03959,2025-08-24,organic,0,15.95,0,,basic,8.44
UGR_03960,2024-12-07,organic,10,28.77,0,,basic,8.51
UGR_03961,2025-01-04,organic,1,53.75,0,,basic,9.77
UGR_03962,2025-09-29,organic,20,108.08,0,,free,0.0
UGR_03963,2026-03-03,social,2,21.49,1,2026-05-28,basic,8.84
UGR_03964,2024-11-16,organic,1,26.99,0,,basic,8.56
UGR_03965,2025-06-30,paid_search,10,223.63,1,2025-08-18,basic,8.78
UGR_03966,2025-12-18,referral,3,60.2,0,,free,0.0
UGR_03967,2024-10-03,social,6,28.07,0,,basic,9.04
UGR_03968,2025-06-20,social,14,29.1,1,2025-09-09,free,0.0
UGR_03969,2024-12-02,social,4,27.92,0,,basic,9.06
UGR_03970,2024-11-17,organic,7,20.52,0,,basic,9.05
UGR_03971,2026-01-11,email,2,28.36,0,,basic,9.14
UGR_03972,2026-01-23,social,0,227.41,0,,basic,8.65
UGR_03973,2024-12-25,email,14,24.51,0,,basic,9.98
UGR_03974,2025-11-02,organic,1,15.14,1,2025-11-20,free,0.0
UGR_03975,2025-10-19,paid_search,1,30.78,0,,free,0.0
UGR_03976,2025-04-08,email,3,38.02,0,,premium,25.67
UGR_03977,2025-07-10,paid_search,2,104.93,1,2025-08-29,free,0.0
UGR_03978,2025-07-02,paid_search,0,18.88,0,,premium,27.82
UGR_03979,2024-10-21,email,5,49.3,0,,premium,29.7
UGR_03980,2025-08-27,social,9,10.62,0,,premium,29.89
UGR_03981,2024-11-30,organic,3,20.43,1,2025-02-04,premium,27.59
UGR_03982,2024-10-11,social,0,57.13,0,,premium,26.11
UGR_03983,2025-08-14,organic,3,121.04,0,,basic,9.27
UGR_03984,2026-01-29,paid_search,0,71.25,0,,free,0.0
UGR_03985,2025-09-27,social,2,6.05,0,,free,0.0
UGR_03986,2025-01-11,organic,15,99.86,0,,free,0.0
UGR_03987,2026-01-27,organic,2,24.96,0,,free,0.0
UGR_03988,2025-10-30,social,18,33.54,0,,basic,8.82
UGR_03989,2025-12-14,paid_search,2,58.32,1,2026-03-10,basic,8.33
UGR_03990,2025-06-17,email,3,54.58,0,,free,0.0
UGR_03991,2025-03-21,paid_search,7,121.08,0,,premium,29.98
UGR_03992,2025-04-27,social,2,39.44,0,,free,0.0
UGR_03993,2025-01-19,organic,0,79.25,0,,premium,28.08
UGR_03994,2025-12-20,organic,2,16.95,0,,premium,31.23
UGR_03995,2024-12-13,referral,24,21.55,1,2025-01-13,basic,8.93
UGR_03996,2024-10-04,referral,14,19.22,1,2024-12-07,basic,9.26
UGR_03997,2025-12-31,paid_search,12,90.67,0,,basic,8.15
UGR_03998,2025-01-08,paid_search,1,41.67,0,,basic,8.93
UGR_03999,2024-10-07,organic,9,334.67,0,,free,0.0
UGR_04000,2025-08-26,referral,1,46.74,0,,premium,29.71
UGR_04001,2026-02-07,email,30,40.4,1,2026-04-05,free,0.0
UGR_04002,2024-11-15,paid_search,3,48.22,1,2024-12-08,free,0.0
UGR_04003,2025-04-20,referral,3,146.61,0,,free,0.0
UGR_04004,2024-11-14,referral,0,24.26,0,,free,0.0
UGR_04005,2025-09-01,paid_search,0,68.33,0,,basic,8.73
UGR_04006,2025-03-15,referral,11,211.7,1,2025-06-01,free,0.0
UGR_04007,2025-10-09,referral,0,74.74,0,,basic,8.89
UGR_04008,2025-02-13,paid_search,2,47.09,0,,free,0.0
UGR_04009,2026-03-04,social,26,30.89,0,,basic,8.96
UGR_04010,2025-12-20,email,1,40.5,0,,free,0.0
UGR_04011,2025-07-04,paid_search,13,17.15,1,2025-09-14,basic,8.64
UGR_04012,2025-11-01,paid_search,6,47.01,0,,free,0.0
UGR_04013,2024-11-07,email,0,120.93,0,,basic,9.71
UGR_04014,2025-10-03,organic,2,19.76,0,,basic,8.75
UGR_04015,2025-03-15,referral,3,83.21,0,,free,0.0
UGR_04016,2025-03-21,referral,3,52.9,0,,free,0.0
UGR_04017,2024-12-07,social,5,117.19,1,2025-02-19,free,0.0
UGR_04018,2025-08-23,organic,17,111.6,0,,free,0.0
UGR_04019,2025-10-04,organic,6,254.19,0,,basic,9.14
UGR_04020,2025-06-03,organic,3,64.81,0,,premium,28.33
UGR_04021,2025-12-04,organic,8,99.32,0,,free,0.0
UGR_04022,2025-10-08,referral,8,155.13,0,,basic,8.98
UGR_04023,2025-07-16,paid_search,3,172.5,0,,basic,9.06
UGR_04024,2025-10-05,social,1,32.8,0,,basic,8.27
UGR_04025,2025-11-09,organic,3,13.05,0,,free,0.0
UGR_04026,2024-11-19,organic,0,18.79,0,,free,0.0
UGR_04027,2025-03-21,social,3,101.88,0,,premium,27.93
UGR_04028,2026-03-24,referral,9,22.71,1,2026-04-22,free,0.0
UGR_04029,2025-10-04,organic,6,32.63,0,,free,0.0
UGR_04030,2025-08-24,paid_search,6,51.25,0,,free,0.0
UGR_04031,2025-07-25,organic,3,112.69,1,2025-08-26,free,0.0
UGR_04032,2024-10-05,organic,0,23.06,0,,basic,9.48
UGR_04033,2025-11-03,organic,3,44.44,1,2026-01-18,free,0.0
UGR_04034,2025-05-10,organic,7,53.63,1,2025-05-29,free,0.0
UGR_04035,2025-02-24,organic,3,52.7,0,,free,0.0
UGR_04036,2026-01-19,social,2,15.07,0,,free,0.0
UGR_04037,2025-03-09,paid_search,14,26.69,0,,premium,27.9
UGR_04038,2025-09-19,paid_search,3,67.84,0,,free,0.0
UGR_04039,2024-12-17,paid_search,2,9.6,0,,free,0.0
UGR_04040,2025-08-01,organic,1,21.57,0,,free,0.0
UGR_04041,2025-07-24,email,23,83.27,0,,free,0.0
UGR_04042,2025-02-16,referral,1,112.87,0,,basic,9.02
UGR_04043,2025-10-21,referral,1,317.33,0,,free,0.0
UGR_04044,2025-02-14,organic,3,23.57,0,,free,0.0
UGR_04045,2025-02-02,organic,3,46.66,0,,free,0.0
UGR_04046,2024-11-25,organic,0,26.59,0,,free,0.0
UGR_04047,2026-03-21,organic,25,17.43,0,,basic,8.85
UGR_04048,2026-03-15,organic,1,32.92,0,,free,0.0
UGR_04049,2025-01-21,referral,26,48.05,1,2025-03-10,basic,9.02
UGR_04050,2025-12-09,social,0,72.18,1,2026-02-15,free,0.0
UGR_04051,2026-02-20,email,0,33.72,0,,free,0.0
UGR_04052,2025-12-20,referral,1,83.92,0,,premium,27.45
UGR_04053,2025-07-04,email,6,21.71,0,,free,0.0
UGR_04054,2025-09-17,organic,3,28.63,0,,basic,8.85
UGR_04055,2026-02-24,referral,7,120.14,0,,basic,9.43
UGR_04056,2025-11-06,organic,13,35.88,0,,free,0.0
UGR_04057,2024-12-31,organic,1,52.79,0,,free,0.0
UGR_04058,2025-03-12,referral,2,52.59,0,,basic,9.05
UGR_04059,2025-07-22,organic,0,118.8,0,,free,0.0
UGR_04060,2024-12-18,paid_search,12,39.2,0,,free,0.0
UGR_04061,2024-12-09,organic,2,138.31,0,,free,0.0
UGR_04062,2025-07-07,referral,1,32.22,0,,basic,8.12
UGR_04063,2025-07-11,paid_search,10,27.19,0,,free,0.0
UGR_04064,2024-12-25,referral,14,30.33,0,,free,0.0
UGR_04065,2025-03-31,email,24,139.14,0,,basic,8.52
UGR_04066,2025-03-30,email,14,69.84,0,,free,0.0
UGR_04067,2025-01-20,social,0,12.93,0,,free,0.0
UGR_04068,2024-11-18,organic,2,43.26,0,,premium,28.45
UGR_04069,2026-03-02,paid_search,18,9.8,0,,basic,8.94
UGR_04070,2025-02-10,referral,5,45.58,0,,basic,9.22
UGR_04071,2025-03-21,referral,28,34.06,0,,basic,9.02
UGR_04072,2024-11-04,paid_search,9,25.31,0,,free,0.0
UGR_04073,2025-08-18,organic,10,57.04,0,,premium,29.06
UGR_04074,2026-01-06,referral,1,50.46,0,,free,0.0
UGR_04075,2025-12-24,social,17,44.62,0,,basic,9.06
UGR_04076,2026-01-23,paid_search,0,39.07,0,,free,0.0
UGR_04077,2026-02-10,paid_search,1,66.09,0,,basic,9.17
UGR_04078,2025-10-06,paid_search,0,51.83,1,2025-11-22,premium,27.74
UGR_04079,2025-01-05,organic,11,20.57,0,,free,0.0
UGR_04080,2024-10-01,social,13,47.79,0,,basic,9.28
UGR_04081,2025-06-18,social,2,19.26,0,,free,0.0
UGR_04082,2025-10-10,paid_search,3,39.52,0,,free,0.0
UGR_04083,2025-07-28,organic,16,63.87,0,,free,0.0
UGR_04084,2024-09-26,social,6,27.73,1,2024-12-12,free,0.0
UGR_04085,2024-10-06,email,7,127.44,0,,free,0.0
UGR_04086,2025-11-26,organic,1,34.07,0,,free,0.0
UGR_04087,2024-11-01,paid_search,23,61.41,0,,basic,8.56
UGR_04088,2025-09-27,referral,19,101.99,0,,free,0.0
UGR_04089,2024-10-14,organic,3,9.99,0,,basic,8.86
UGR_04090,2024-10-01,referral,19,61.37,0,,basic,8.96
UGR_04091,2025-09-22,referral,11,133.59,1,2025-12-19,free,0.0
UGR_04092,2025-07-14,organic,3,37.74,0,,basic,9.17
UGR_04093,2025-02-03,organic,9,52.75,0,,basic,9.98
UGR_04094,2024-10-09,referral,3,79.4,0,,premium,26.29
UGR_04095,2025-10-08,social,0,15.95,0,,basic,8.79
UGR_04096,2024-10-10,organic,6,74.05,0,,premium,27.52
UGR_04097,2025-12-13,email,9,30.1,0,,free,0.0
UGR_04098,2025-10-18,paid_search,9,41.41,0,,free,0.0
UGR_04099,2025-08-17,referral,9,48.92,0,,premium,31.07
UGR_04100,2026-02-02,paid_search,1,66.67,0,,basic,7.92
UGR_04101,2025-05-14,referral,24,91.06,0,,basic,8.85
UGR_04102,2025-10-26,referral,7,107.06,0,,basic,9.06
UGR_04103,2026-01-16,referral,3,263.58,0,,free,0.0
UGR_04104,2025-04-17,paid_search,3,44.26,1,2025-06-28,free,0.0
UGR_04105,2024-10-30,organic,0,18.73,1,2024-12-26,free,0.0
UGR_04106,2026-01-15,paid_search,13,31.55,0,,free,0.0
UGR_04107,2026-03-07,paid_search,2,22.75,0,,free,0.0
UGR_04108,2025-02-23,organic,1,47.9,0,,basic,8.6
UGR_04109,2025-12-22,social,0,28.16,0,,free,0.0
UGR_04110,2026-02-27,paid_search,3,73.58,0,,free,0.0
UGR_04111,2025-02-21,social,14,39.73,0,,basic,9.64
UGR_04112,2025-09-12,paid_search,1,28.07,0,,premium,27.35
UGR_04113,2024-11-30,referral,0,252.36,1,2025-01-13,premium,28.09
UGR_04114,2025-01-10,social,2,127.28,0,,premium,29.91
UGR_04115,2026-02-14,referral,1,40.18,0,,premium,32.75
UGR_04116,2025-01-30,referral,3,46.34,0,,basic,9.09
UGR_04117,2025-07-29,email,0,81.3,0,,basic,8.51
UGR_04118,2024-12-19,referral,2,30.17,0,,free,0.0
UGR_04119,2024-11-13,email,6,26.52,0,,basic,9.23
UGR_04120,2026-01-15,organic,8,31.61,0,,basic,8.69
UGR_04121,2025-07-09,social,12,16.67,0,,free,0.0
UGR_04122,2025-06-13,paid_search,19,60.22,0,,basic,8.96
UGR_04123,2025-03-08,social,0,139.33,0,,free,0.0
UGR_04124,2025-11-27,organic,0,89.25,0,,free,0.0
UGR_04125,2025-06-26,organic,1,82.11,0,,free,0.0
UGR_04126,2025-05-26,organic,18,20.06,0,,basic,9.2
UGR_04127,2024-12-13,organic,0,217.3,1,2025-02-27,basic,8.86
UGR_04128,2025-02-08,organic,1,48.64,0,,free,0.0
UGR_04129,2025-04-19,organic,0,49.88,0,,free,0.0
UGR_04130,2025-08-14,referral,15,38.72,1,2025-10-07,basic,9.64
UGR_04131,2025-06-27,paid_search,11,19.85,0,,basic,9.37
UGR_04132,2025-09-05,organic,1,127.6,0,,basic,8.4
UGR_04133,2025-03-04,referral,2,166.05,0,,free,0.0
UGR_04134,2025-02-05,referral,6,73.89,0,,free,0.0
UGR_04135,2025-07-03,organic,3,36.74,0,,free,0.0
UGR_04136,2024-11-10,referral,7,69.39,0,,premium,32.4
UGR_04137,2025-08-29,organic,0,67.06,0,,free,0.0
UGR_04138,2024-11-22,referral,3,84.39,0,,basic,9.33
UGR_04139,2024-10-26,social,0,93.78,0,,basic,9.15
UGR_04140,2024-12-30,paid_search,1,230.65,0,,basic,8.8
UGR_04141,2025-04-27,paid_search,20,238.43,0,,basic,9.02
UGR_04142,2025-09-05,organic,1,21.05,0,,basic,8.16
UGR_04143,2025-11-18,referral,1,62.29,0,,premium,31.93
UGR_04144,2025-03-13,social,0,45.94,0,,free,0.0
UGR_04145,2026-02-16,email,6,256.54,1,2026-04-21,basic,9.03
UGR_04146,2025-10-28,paid_search,5,23.81,0,,basic,8.96
UGR_04147,2026-02-26,organic,1,45.13,0,,basic,9.23
UGR_04148,2024-11-16,email,1,46.68,0,,free,0.0
UGR_04149,2025-12-18,email,4,53.43,0,,basic,9.01
UGR_04150,2026-03-17,email,2,12.99,1,2026-05-10,basic,8.42
UGR_04151,2025-09-26,social,22,63.81,0,,basic,9.02
UGR_04152,2024-11-22,referral,7,35.94,0,,free,0.0
UGR_04153,2025-03-20,social,3,38.37,0,,basic,8.55
UGR_04154,2026-02-18,organic,6,190.34,0,,free,0.0
UGR_04155,2025-07-12,paid_search,1,74.86,0,,free,0.0
UGR_04156,2026-03-17,social,8,50.19,0,,basic,9.27
UGR_04157,2025-12-22,organic,27,50.8,0,,premium,28.8
UGR_04158,2026-01-21,paid_search,2,17.48,0,,basic,9.1
UGR_04159,2025-02-05,paid_search,7,23.47,0,,free,0.0
UGR_04160,2025-05-02,organic,22,20.68,1,2025-05-18,basic,8.67
UGR_04161,2025-04-10,referral,12,44.42,1,2025-06-19,free,0.0
UGR_04162,2024-10-04,organic,10,31.82,0,,free,0.0
UGR_04163,2025-04-29,social,14,50.03,1,2025-06-20,free,0.0
UGR_04164,2025-10-08,organic,24,70.42,0,,basic,8.73
UGR_04165,2025-08-25,organic,1,41.08,1,2025-10-04,basic,9.09
UGR_04166,2025-07-29,social,3,28.67,0,,basic,9.21
UGR_04167,2026-01-28,paid_search,8,112.28,1,2026-03-26,basic,9.07
UGR_04168,2025-07-01,referral,24,166.53,1,2025-09-07,basic,9.0
UGR_04169,2025-10-22,social,13,9.9,0,,free,0.0
UGR_04170,2025-07-17,organic,12,29.67,0,,basic,9.16
UGR_04171,2025-11-28,email,3,17.07,0,,free,0.0
UGR_04172,2025-10-22,paid_search,25,56.5,0,,free,0.0
UGR_04173,2025-08-08,social,1,201.97,0,,free,0.0
UGR_04174,2024-12-16,organic,0,92.83,0,,premium,27.69
UGR_04175,2026-02-02,email,11,194.73,0,,free,0.0
