session_id,user_id,date,step_1_viewed,step_2_details,step_3_payment,step_4_confirm,step_5_complete,variant,converted,revenue,drop_step
SES_0018557,USR_01634,2026-02-20,1,1,1,1,1,A,1,32.59,
SES_0018558,USR_07521,2025-11-22,1,1,1,1,1,A,1,85.38,
SES_0018559,USR_05313,2025-03-29,1,0,0,0,0,A,0,0.0,2.0
SES_0018560,USR_03197,2026-01-24,1,1,0,0,0,B,0,0.0,3.0
SES_0018561,USR_00804,2025-07-16,1,1,1,1,1,A,1,86.02,
SES_0018562,USR_05603,2025-10-20,1,0,0,0,0,A,0,0.0,2.0
SES_0018563,USR_07648,2025-05-05,1,1,1,1,1,A,1,60.04,
SES_0018564,USR_00461,2025-06-02,1,1,0,0,0,B,0,0.0,3.0
SES_0018565,USR_08698,2026-02-05,1,1,1,1,0,B,0,0.0,5.0
SES_0018566,USR_03514,2025-04-10,1,1,1,1,1,A,1,225.66,
SES_0018567,USR_02069,2025-08-10,1,1,1,1,1,B,1,87.07,
SES_0018568,USR_09802,2025-09-30,1,1,0,0,0,B,0,0.0,3.0
SES_0018569,USR_04484,2025-06-26,1,1,1,1,1,B,1,98.82,
SES_0018570,USR_00637,2025-12-23,1,1,1,1,1,A,1,104.12,
SES_0018571,USR_08216,2026-02-01,1,1,1,1,1,B,1,111.51,
SES_0018572,USR_00635,2026-02-22,1,1,1,1,1,A,1,178.39,
SES_0018573,USR_06433,2025-04-08,1,1,1,0,0,A,0,0.0,4.0
SES_0018574,USR_05331,2026-03-18,1,0,0,0,0,B,0,0.0,2.0
SES_0018575,USR_03932,2025-03-25,1,1,1,1,1,A,1,91.25,
SES_0018576,USR_05890,2026-01-08,1,0,0,0,0,A,0,0.0,2.0
SES_0018577,USR_07491,2025-10-06,1,1,1,1,1,B,1,34.66,
SES_0018578,USR_09307,2026-03-01,1,1,1,1,1,A,1,78.36,
SES_0018579,USR_08022,2025-04-29,1,1,1,1,1,A,1,15.38,
SES_0018580,USR_06668,2025-06-19,1,1,1,0,0,A,0,0.0,4.0
SES_0018581,USR_05649,2025-08-15,1,1,1,1,1,A,1,99.78,
SES_0018582,USR_01353,2025-04-13,1,1,1,1,1,A,1,22.82,
SES_0018583,USR_01089,2025-08-30,1,1,1,1,0,B,0,0.0,5.0
SES_0018584,USR_07754,2025-07-08,1,1,1,1,1,A,1,57.23,
SES_0018585,USR_05579,2025-04-19,1,1,1,1,1,A,1,74.24,
SES_0018586,USR_04023,2025-11-14,1,1,0,0,0,B,0,0.0,3.0
SES_0018587,USR_07805,2025-10-22,1,0,0,0,0,A,0,0.0,2.0
SES_0018588,USR_09692,2025-07-30,1,1,1,1,1,B,1,35.06,
SES_0018589,USR_06670,2025-09-16,1,1,1,0,0,B,0,0.0,4.0
SES_0018590,USR_09367,2025-05-07,1,1,1,1,1,B,1,47.04,
SES_0018591,USR_08220,2025-04-14,1,1,1,1,1,B,1,97.89,
SES_0018592,USR_03725,2025-12-13,1,1,0,0,0,B,0,0.0,3.0
SES_0018593,USR_06753,2025-12-03,1,0,0,0,0,A,0,0.0,2.0
SES_0018594,USR_09761,2025-05-13,1,1,1,1,1,A,1,110.83,
SES_0018595,USR_05485,2025-11-04,1,0,0,0,0,B,0,0.0,2.0
SES_0018596,USR_06254,2025-05-16,1,1,1,0,0,B,0,0.0,4.0
SES_0018597,USR_00970,2025-09-17,1,1,1,1,1,B,1,54.45,
SES_0018598,USR_08216,2025-06-05,1,1,1,1,1,B,1,140.51,
SES_0018599,USR_05705,2026-03-10,1,1,0,0,0,B,0,0.0,3.0
SES_0018600,USR_00499,2025-05-30,1,1,0,0,0,A,0,0.0,3.0
SES_0018601,USR_09353,2025-11-02,1,1,1,1,1,A,1,109.78,
SES_0018602,USR_05062,2025-10-24,1,0,0,0,0,A,0,0.0,2.0
SES_0018603,USR_07404,2025-10-23,1,0,0,0,0,A,0,0.0,2.0
SES_0018604,USR_01262,2026-03-22,1,0,0,0,0,A,0,0.0,2.0
SES_0018605,USR_09797,2025-10-12,1,1,0,0,0,B,0,0.0,3.0
SES_0018606,USR_00636,2025-10-02,1,1,0,0,0,B,0,0.0,3.0
SES_0018607,USR_05264,2025-04-22,1,1,1,1,1,B,1,18.15,
SES_0018608,USR_05074,2025-04-26,1,1,1,1,1,A,1,17.85,
SES_0018609,USR_01112,2025-10-20,1,1,1,1,1,B,1,152.09,
SES_0018610,USR_05046,2025-11-06,1,1,1,1,1,B,1,117.28,
SES_0018611,USR_00699,2025-07-31,1,1,1,1,0,A,0,0.0,5.0
SES_0018612,USR_09624,2025-06-04,1,1,1,1,1,A,1,191.29,
SES_0018613,USR_08259,2025-06-01,1,1,1,1,1,B,1,78.93,
SES_0018614,USR_00474,2025-04-07,1,1,1,0,0,A,0,0.0,4.0
SES_0018615,USR_03554,2025-09-03,1,1,1,1,1,B,1,54.58,
SES_0018616,USR_08044,2025-10-27,1,0,0,0,0,B,0,0.0,2.0
SES_0018617,USR_05149,2025-12-02,1,1,0,0,0,A,0,0.0,3.0
SES_0018618,USR_03795,2026-02-05,1,1,1,1,0,A,0,0.0,5.0
SES_0018619,USR_01584,2025-06-10,1,1,0,0,0,A,0,0.0,3.0
SES_0018620,USR_08247,2025-07-02,1,1,1,1,1,A,1,173.95,
SES_0018621,USR_07329,2025-08-15,1,1,1,1,1,A,1,95.48,
SES_0018622,USR_08737,2026-03-25,1,1,1,1,1,B,1,278.18,
SES_0018623,USR_08261,2026-03-02,1,0,0,0,0,A,0,0.0,2.0
SES_0018624,USR_09065,2025-08-03,1,1,1,1,1,A,1,73.22,
SES_0018625,USR_08853,2025-09-28,1,0,0,0,0,B,0,0.0,2.0
SES_0018626,USR_09380,2026-02-23,1,1,1,1,1,A,1,76.59,
SES_0018627,USR_02399,2025-08-15,1,1,1,0,0,A,0,0.0,4.0
SES_0018628,USR_01806,2026-01-22,1,1,1,1,1,B,1,57.66,
SES_0018629,USR_03483,2025-04-17,1,1,0,0,0,B,0,0.0,3.0
SES_0018630,USR_09695,2025-06-19,1,1,1,1,1,B,1,159.25,
SES_0018631,USR_00756,2025-12-27,1,1,0,0,0,B,0,0.0,3.0
SES_0018632,USR_03381,2025-10-12,1,1,1,1,1,A,1,27.34,
SES_0018633,USR_00006,2025-09-10,1,1,1,1,1,B,1,41.38,
SES_0018634,USR_05317,2026-02-16,1,0,0,0,0,B,0,0.0,2.0
SES_0018635,USR_02501,2025-11-20,1,0,0,0,0,A,0,0.0,2.0
SES_0018636,USR_08084,2026-01-06,1,0,0,0,0,B,0,0.0,2.0
SES_0018637,USR_05623,2026-01-22,1,1,0,0,0,B,0,0.0,3.0
SES_0018638,USR_04594,2025-05-24,1,1,0,0,0,B,0,0.0,3.0
SES_0018639,USR_06348,2025-09-28,1,1,1,1,1,A,1,79.81,
SES_0018640,USR_08563,2025-09-14,1,1,1,1,1,A,1,37.56,
SES_0018641,USR_09853,2026-03-15,1,1,1,0,0,B,0,0.0,4.0
SES_0018642,USR_08067,2025-11-14,1,0,0,0,0,A,0,0.0,2.0
SES_0018643,USR_04320,2026-01-17,1,1,1,1,1,B,1,80.66,
SES_0018644,USR_02744,2026-02-02,1,0,0,0,0,B,0,0.0,2.0
SES_0018645,USR_08785,2025-10-06,1,1,1,1,1,B,1,235.11,
SES_0018646,USR_04859,2025-04-29,1,1,1,1,1,A,1,82.74,
SES_0018647,USR_09397,2025-08-29,1,1,1,1,1,B,1,163.78,
SES_0018648,USR_06354,2025-09-12,1,1,1,1,1,B,1,79.41,
SES_0018649,USR_00147,2025-10-02,1,1,1,1,1,B,1,234.69,
SES_0018650,USR_07346,2025-11-16,1,1,0,0,0,A,0,0.0,3.0
SES_0018651,USR_03030,2025-09-30,1,1,1,0,0,A,0,0.0,4.0
SES_0018652,USR_06862,2026-03-06,1,1,1,1,1,A,1,99.67,
SES_0018653,USR_03619,2026-03-18,1,1,1,1,0,B,0,0.0,5.0
SES_0018654,USR_03720,2026-02-13,1,1,0,0,0,A,0,0.0,3.0
SES_0018655,USR_05902,2025-08-11,1,1,1,1,1,B,1,105.13,
SES_0018656,USR_03440,2025-08-13,1,1,1,1,1,A,1,55.5,
SES_0018657,USR_07974,2026-03-11,1,1,1,1,1,A,1,119.53,
SES_0018658,USR_02344,2025-06-26,1,1,1,1,1,B,1,118.2,
SES_0018659,USR_03057,2025-06-16,1,1,1,1,1,B,1,53.35,
SES_0018660,USR_07166,2025-07-27,1,1,1,0,0,B,0,0.0,4.0
SES_0018661,USR_01807,2025-08-20,1,1,1,1,1,B,1,148.15,
SES_0018662,USR_07666,2025-08-26,1,1,1,1,1,B,1,149.59,
SES_0018663,USR_00901,2025-07-11,1,1,1,1,1,A,1,95.12,
SES_0018664,USR_09993,2025-03-29,1,1,0,0,0,A,0,0.0,3.0
SES_0018665,USR_01507,2025-10-02,1,1,1,1,1,A,1,37.15,
SES_0018666,USR_01485,2025-09-08,1,1,1,0,0,B,0,0.0,4.0
SES_0018667,USR_03911,2026-03-13,1,1,1,0,0,B,0,0.0,4.0
SES_0018668,USR_00229,2025-12-08,1,1,1,1,1,B,1,78.09,
SES_0018669,USR_04813,2025-06-05,1,1,0,0,0,B,0,0.0,3.0
SES_0018670,USR_00671,2026-02-03,1,1,0,0,0,A,0,0.0,3.0
SES_0018671,USR_04634,2026-02-03,1,1,1,1,1,A,1,129.67,
SES_0018672,USR_08993,2026-02-24,1,1,0,0,0,B,0,0.0,3.0
SES_0018673,USR_06674,2025-04-08,1,0,0,0,0,A,0,0.0,2.0
SES_0018674,USR_02398,2025-10-19,1,1,1,1,1,A,1,109.48,
SES_0018675,USR_09192,2025-06-13,1,1,0,0,0,B,0,0.0,3.0
SES_0018676,USR_09744,2026-02-19,1,1,1,1,1,B,1,220.08,
SES_0018677,USR_01732,2025-07-15,1,1,1,1,1,B,1,227.54,
SES_0018678,USR_05559,2025-12-04,1,1,0,0,0,B,0,0.0,3.0
SES_0018679,USR_09046,2026-01-15,1,0,0,0,0,B,0,0.0,2.0
SES_0018680,USR_09806,2025-10-24,1,0,0,0,0,B,0,0.0,2.0
SES_0018681,USR_04099,2025-09-16,1,1,1,1,1,B,1,56.75,
SES_0018682,USR_00743,2026-03-01,1,1,1,1,1,B,1,172.01,
SES_0018683,USR_07281,2025-06-17,1,1,0,0,0,B,0,0.0,3.0
SES_0018684,USR_07548,2025-05-03,1,1,0,0,0,A,0,0.0,3.0
SES_0018685,USR_06289,2025-08-21,1,1,1,1,1,B,1,96.96,
SES_0018686,USR_03736,2026-02-03,1,1,1,1,1,B,1,92.82,
SES_0018687,USR_09743,2025-04-05,1,0,0,0,0,B,0,0.0,2.0
SES_0018688,USR_01985,2025-07-08,1,1,1,1,1,A,1,183.78,
SES_0018689,USR_09569,2025-12-27,1,1,1,1,0,A,0,0.0,5.0
SES_0018690,USR_08942,2026-03-04,1,1,0,0,0,A,0,0.0,3.0
SES_0018691,USR_00110,2025-05-13,1,1,1,1,1,B,1,280.08,
SES_0018692,USR_08297,2025-07-16,1,1,0,0,0,B,0,0.0,3.0
SES_0018693,USR_01612,2025-04-23,1,0,0,0,0,A,0,0.0,2.0
SES_0018694,USR_05113,2026-03-21,1,1,1,1,1,A,1,27.88,
SES_0018695,USR_07878,2025-06-22,1,1,0,0,0,A,0,0.0,3.0
SES_0018696,USR_01389,2025-08-25,1,1,1,1,0,A,0,0.0,5.0
SES_0018697,USR_08706,2025-07-17,1,1,1,1,1,A,1,128.02,
SES_0018698,USR_06706,2025-04-09,1,1,1,1,1,A,1,136.41,
SES_0018699,USR_03018,2026-01-03,1,1,0,0,0,A,0,0.0,3.0
SES_0018700,USR_07361,2025-07-21,1,1,0,0,0,A,0,0.0,3.0
SES_0018701,USR_03283,2025-06-08,1,1,0,0,0,A,0,0.0,3.0
SES_0018702,USR_03652,2025-10-24,1,0,0,0,0,B,0,0.0,2.0
SES_0018703,USR_08186,2026-03-08,1,1,0,0,0,B,0,0.0,3.0
SES_0018704,USR_02005,2025-08-29,1,1,1,1,1,B,1,318.96,
SES_0018705,USR_00232,2025-12-10,1,0,0,0,0,A,0,0.0,2.0
SES_0018706,USR_07472,2025-08-10,1,0,0,0,0,A,0,0.0,2.0
SES_0018707,USR_07595,2025-09-07,1,0,0,0,0,A,0,0.0,2.0
SES_0018708,USR_01347,2025-05-04,1,0,0,0,0,A,0,0.0,2.0
SES_0018709,USR_01573,2025-06-28,1,1,1,1,1,A,1,355.48,
SES_0018710,USR_09280,2025-07-25,1,1,0,0,0,A,0,0.0,3.0
SES_0018711,USR_07447,2025-07-03,1,1,1,1,1,B,1,62.72,
SES_0018712,USR_01973,2025-07-27,1,0,0,0,0,A,0,0.0,2.0
SES_0018713,USR_06841,2025-04-19,1,1,1,1,1,A,1,52.56,
SES_0018714,USR_01016,2025-05-27,1,1,1,1,1,B,1,91.56,
SES_0018715,USR_09303,2025-10-05,1,1,0,0,0,A,0,0.0,3.0
SES_0018716,USR_08177,2026-01-10,1,1,1,1,1,A,1,36.65,
SES_0018717,USR_06518,2026-03-17,1,0,0,0,0,B,0,0.0,2.0
SES_0018718,USR_03640,2025-10-07,1,1,1,1,1,B,1,155.82,
SES_0018719,USR_00709,2026-01-09,1,1,0,0,0,A,0,0.0,3.0
SES_0018720,USR_07917,2025-09-27,1,1,1,0,0,B,0,0.0,4.0
SES_0018721,USR_06600,2026-02-11,1,0,0,0,0,A,0,0.0,2.0
SES_0018722,USR_09905,2025-06-20,1,1,1,1,1,B,1,352.4,
SES_0018723,USR_03902,2025-05-05,1,1,1,1,1,A,1,39.43,
SES_0018724,USR_09409,2025-11-07,1,1,1,0,0,B,0,0.0,4.0
SES_0018725,USR_07592,2026-03-21,1,0,0,0,0,A,0,0.0,2.0
SES_0018726,USR_02953,2025-06-09,1,1,1,1,1,B,1,27.69,
SES_0018727,USR_08722,2025-11-27,1,1,1,1,1,B,1,39.79,
SES_0018728,USR_01036,2025-03-26,1,0,0,0,0,B,0,0.0,2.0
SES_0018729,USR_01962,2025-08-17,1,1,0,0,0,A,0,0.0,3.0
SES_0018730,USR_07672,2025-11-13,1,1,1,1,1,B,1,87.99,
SES_0018731,USR_02843,2025-10-19,1,1,0,0,0,A,0,0.0,3.0
SES_0018732,USR_09144,2025-12-28,1,1,1,0,0,A,0,0.0,4.0
SES_0018733,USR_02920,2026-03-24,1,0,0,0,0,B,0,0.0,2.0
SES_0018734,USR_07500,2026-02-27,1,1,1,1,1,B,1,135.29,
SES_0018735,USR_01417,2025-09-22,1,1,0,0,0,A,0,0.0,3.0
SES_0018736,USR_07279,2025-08-15,1,1,1,1,1,B,1,39.64,
SES_0018737,USR_08946,2025-04-21,1,1,1,1,1,A,1,288.03,
SES_0018738,USR_06928,2026-02-28,1,0,0,0,0,A,0,0.0,2.0
SES_0018739,USR_08244,2025-09-27,1,1,0,0,0,B,0,0.0,3.0
SES_0018740,USR_07938,2026-02-14,1,1,1,1,1,A,1,323.68,
SES_0018741,USR_06970,2025-04-12,1,1,1,1,1,B,1,208.86,
SES_0018742,USR_04929,2026-01-04,1,1,1,1,1,B,1,92.86,
SES_0018743,USR_05918,2025-05-24,1,0,0,0,0,A,0,0.0,2.0
SES_0018744,USR_00636,2025-08-15,1,1,0,0,0,B,0,0.0,3.0
SES_0018745,USR_06644,2026-01-11,1,1,0,0,0,A,0,0.0,3.0
SES_0018746,USR_01178,2025-08-10,1,0,0,0,0,A,0,0.0,2.0
SES_0018747,USR_02191,2025-08-12,1,1,1,1,1,B,1,84.92,
SES_0018748,USR_09814,2025-09-02,1,1,1,1,1,B,1,35.19,
SES_0018749,USR_04889,2025-10-11,1,1,1,1,1,B,1,50.77,
SES_0018750,USR_06012,2026-03-21,1,0,0,0,0,B,0,0.0,2.0
SES_0018751,USR_04679,2025-03-25,1,0,0,0,0,A,0,0.0,2.0
SES_0018752,USR_03519,2026-01-27,1,1,1,1,1,A,1,222.75,
SES_0018753,USR_09894,2025-06-18,1,0,0,0,0,A,0,0.0,2.0
SES_0018754,USR_05996,2025-04-20,1,1,0,0,0,B,0,0.0,3.0
SES_0018755,USR_03028,2026-02-03,1,1,1,1,1,B,1,49.5,
SES_0018756,USR_04061,2025-11-15,1,1,1,1,1,A,1,285.72,
SES_0018757,USR_04542,2025-06-09,1,1,1,1,1,B,1,83.3,
SES_0018758,USR_01610,2026-01-05,1,1,1,1,1,A,1,49.89,
SES_0018759,USR_00915,2025-08-22,1,1,1,1,1,A,1,122.64,
SES_0018760,USR_07447,2025-09-09,1,0,0,0,0,A,0,0.0,2.0
SES_0018761,USR_04703,2026-01-15,1,1,0,0,0,A,0,0.0,3.0
SES_0018762,USR_02129,2026-01-22,1,1,1,1,1,B,1,62.75,
SES_0018763,USR_02377,2025-08-04,1,0,0,0,0,B,0,0.0,2.0
SES_0018764,USR_07347,2025-06-22,1,1,1,1,1,A,1,48.32,
SES_0018765,USR_09256,2026-03-05,1,1,1,1,0,A,0,0.0,5.0
SES_0018766,USR_00837,2026-01-08,1,1,1,0,0,B,0,0.0,4.0
SES_0018767,USR_02627,2025-10-20,1,0,0,0,0,A,0,0.0,2.0
SES_0018768,USR_05184,2025-11-19,1,1,0,0,0,A,0,0.0,3.0
SES_0018769,USR_03181,2025-06-16,1,1,1,1,1,B,1,88.95,
SES_0018770,USR_02474,2025-08-13,1,1,1,1,1,B,1,239.57,
SES_0018771,USR_07879,2025-04-06,1,1,1,1,1,B,1,87.08,
SES_0018772,USR_07077,2025-11-03,1,1,1,1,1,B,1,180.52,
SES_0018773,USR_07470,2025-06-19,1,1,1,1,1,B,1,31.57,
SES_0018774,USR_00245,2025-10-02,1,1,1,1,1,A,1,155.1,
SES_0018775,USR_05274,2026-02-08,1,1,1,1,1,B,1,64.28,
SES_0018776,USR_04146,2025-09-06,1,1,0,0,0,B,0,0.0,3.0
SES_0018777,USR_01457,2025-07-09,1,0,0,0,0,A,0,0.0,2.0
SES_0018778,USR_01737,2025-11-09,1,0,0,0,0,A,0,0.0,2.0
SES_0018779,USR_06124,2025-04-04,1,1,1,1,1,B,1,71.09,
SES_0018780,USR_05118,2025-08-07,1,1,1,1,1,B,1,44.86,
SES_0018781,USR_07492,2026-02-22,1,1,1,1,1,B,1,84.51,
SES_0018782,USR_07700,2025-04-07,1,1,0,0,0,A,0,0.0,3.0
SES_0018783,USR_09348,2025-09-21,1,1,1,1,0,B,0,0.0,5.0
SES_0018784,USR_01286,2025-12-27,1,0,0,0,0,A,0,0.0,2.0
SES_0018785,USR_08183,2025-07-10,1,0,0,0,0,A,0,0.0,2.0
SES_0018786,USR_07705,2025-08-16,1,1,1,1,1,A,1,155.3,
SES_0018787,USR_09580,2025-05-20,1,1,1,1,1,A,1,40.64,
SES_0018788,USR_04971,2025-03-25,1,0,0,0,0,A,0,0.0,2.0
SES_0018789,USR_02567,2025-11-11,1,1,1,1,1,A,1,30.72,
SES_0018790,USR_06114,2026-02-21,1,1,0,0,0,B,0,0.0,3.0
SES_0018791,USR_03100,2026-02-28,1,1,0,0,0,B,0,0.0,3.0
SES_0018792,USR_01079,2025-11-27,1,0,0,0,0,B,0,0.0,2.0
SES_0018793,USR_04067,2025-11-04,1,0,0,0,0,B,0,0.0,2.0
SES_0018794,USR_02595,2025-08-26,1,0,0,0,0,A,0,0.0,2.0
SES_0018795,USR_04916,2026-01-05,1,1,1,1,1,B,1,986.2,
SES_0018796,USR_02828,2025-06-30,1,1,1,1,1,A,1,64.52,
SES_0018797,USR_06981,2025-11-22,1,1,1,0,0,B,0,0.0,4.0
SES_0018798,USR_03234,2026-01-20,1,1,1,1,1,B,1,76.47,
SES_0018799,USR_06079,2025-07-29,1,1,1,1,1,A,1,102.69,
SES_0018800,USR_09703,2026-03-18,1,1,0,0,0,A,0,0.0,3.0
SES_0018801,USR_08769,2025-06-12,1,0,0,0,0,A,0,0.0,2.0
SES_0018802,USR_01579,2025-07-17,1,1,1,1,1,A,1,184.96,
SES_0018803,USR_03132,2025-10-02,1,0,0,0,0,B,0,0.0,2.0
SES_0018804,USR_03322,2025-08-30,1,1,1,1,1,A,1,144.84,
SES_0018805,USR_05486,2025-12-19,1,1,1,1,1,B,1,30.03,
SES_0018806,USR_00415,2025-11-15,1,1,1,1,1,B,1,96.04,
SES_0018807,USR_09963,2026-01-24,1,1,1,1,1,B,1,73.58,
SES_0018808,USR_02335,2025-08-04,1,1,1,1,1,A,1,587.57,
SES_0018809,USR_08465,2025-10-17,1,1,1,1,1,A,1,210.54,
SES_0018810,USR_00397,2026-03-01,1,1,1,1,0,A,0,0.0,5.0
SES_0018811,USR_01597,2025-04-21,1,1,0,0,0,A,0,0.0,3.0
SES_0018812,USR_02673,2026-03-02,1,1,1,1,1,B,1,146.43,
SES_0018813,USR_06099,2025-09-14,1,1,1,1,1,B,1,49.85,
SES_0018814,USR_08415,2026-01-04,1,0,0,0,0,B,0,0.0,2.0
SES_0018815,USR_07693,2026-03-14,1,1,0,0,0,B,0,0.0,3.0
SES_0018816,USR_03265,2025-04-08,1,1,0,0,0,A,0,0.0,3.0
SES_0018817,USR_07767,2026-01-10,1,1,0,0,0,A,0,0.0,3.0
SES_0018818,USR_03827,2025-04-22,1,1,1,1,1,A,1,57.66,
SES_0018819,USR_08721,2026-01-20,1,1,1,0,0,B,0,0.0,4.0
SES_0018820,USR_08487,2026-01-20,1,0,0,0,0,A,0,0.0,2.0
SES_0018821,USR_05148,2026-01-12,1,1,0,0,0,A,0,0.0,3.0
SES_0018822,USR_02815,2025-07-23,1,1,1,1,1,B,1,51.16,
SES_0018823,USR_08211,2026-02-03,1,0,0,0,0,A,0,0.0,2.0
SES_0018824,USR_05199,2025-08-11,1,1,1,1,1,A,1,91.81,
SES_0018825,USR_07167,2026-01-25,1,1,1,1,1,B,1,71.84,
SES_0018826,USR_04943,2025-08-24,1,1,1,1,1,A,1,160.18,
SES_0018827,USR_07243,2025-05-22,1,1,1,1,1,B,1,39.61,
SES_0018828,USR_00066,2025-08-04,1,0,0,0,0,A,0,0.0,2.0
SES_0018829,USR_04255,2025-07-05,1,1,1,1,1,B,1,28.22,
SES_0018830,USR_08554,2025-09-27,1,1,1,1,1,A,1,216.22,
SES_0018831,USR_04690,2025-08-13,1,0,0,0,0,A,0,0.0,2.0
SES_0018832,USR_05787,2026-03-11,1,1,1,1,1,B,1,99.27,
SES_0018833,USR_07886,2025-12-11,1,1,0,0,0,B,0,0.0,3.0
SES_0018834,USR_01778,2025-03-25,1,1,1,1,1,A,1,55.65,
SES_0018835,USR_07445,2026-03-20,1,1,1,1,1,B,1,88.43,
SES_0018836,USR_08302,2026-03-03,1,1,1,1,1,A,1,60.18,
SES_0018837,USR_07195,2025-11-21,1,1,1,1,0,A,0,0.0,5.0
SES_0018838,USR_06621,2025-12-19,1,1,1,0,0,A,0,0.0,4.0
SES_0018839,USR_02686,2025-07-06,1,1,0,0,0,B,0,0.0,3.0
SES_0018840,USR_08514,2025-04-23,1,1,0,0,0,A,0,0.0,3.0
SES_0018841,USR_04910,2025-07-28,1,1,1,1,1,A,1,175.46,
SES_0018842,USR_04830,2025-12-11,1,1,1,1,1,A,1,291.27,
SES_0018843,USR_02061,2025-05-13,1,1,1,1,0,A,0,0.0,5.0
SES_0018844,USR_08883,2026-02-02,1,1,0,0,0,A,0,0.0,3.0
SES_0018845,USR_03377,2025-07-14,1,0,0,0,0,A,0,0.0,2.0
SES_0018846,USR_01161,2026-01-17,1,0,0,0,0,B,0,0.0,2.0
SES_0018847,USR_01152,2025-06-05,1,1,1,0,0,B,0,0.0,4.0
SES_0018848,USR_05285,2025-08-08,1,1,1,1,1,B,1,100.78,
SES_0018849,USR_08294,2025-04-12,1,1,1,1,1,B,1,107.05,
SES_0018850,USR_02007,2026-02-23,1,1,1,1,1,A,1,154.72,
SES_0018851,USR_05267,2025-10-19,1,1,0,0,0,A,0,0.0,3.0
SES_0018852,USR_07449,2025-09-09,1,0,0,0,0,A,0,0.0,2.0
SES_0018853,USR_05532,2025-12-13,1,1,1,1,1,A,1,38.98,
SES_0018854,USR_04521,2026-01-03,1,0,0,0,0,A,0,0.0,2.0
SES_0018855,USR_06285,2025-04-19,1,1,1,1,1,A,1,57.83,
SES_0018856,USR_01322,2025-11-09,1,1,1,1,1,A,1,153.43,
SES_0018857,USR_00912,2025-05-14,1,1,0,0,0,A,0,0.0,3.0
SES_0018858,USR_07801,2025-07-08,1,1,1,1,1,A,1,103.91,
SES_0018859,USR_04251,2025-06-08,1,1,1,1,0,A,0,0.0,5.0
SES_0018860,USR_06685,2025-05-29,1,0,0,0,0,A,0,0.0,2.0
SES_0018861,USR_00854,2026-02-09,1,1,1,0,0,A,0,0.0,4.0
SES_0018862,USR_09468,2025-05-20,1,1,1,1,1,A,1,150.84,
SES_0018863,USR_03987,2025-05-25,1,0,0,0,0,B,0,0.0,2.0
SES_0018864,USR_06920,2025-07-13,1,1,1,1,1,B,1,48.84,
SES_0018865,USR_04681,2026-03-18,1,0,0,0,0,A,0,0.0,2.0
SES_0018866,USR_08454,2025-09-08,1,1,1,0,0,A,0,0.0,4.0
SES_0018867,USR_07553,2025-10-01,1,1,1,1,1,A,1,206.0,
SES_0018868,USR_04078,2025-11-08,1,1,1,0,0,A,0,0.0,4.0
SES_0018869,USR_00826,2026-03-15,1,0,0,0,0,B,0,0.0,2.0
SES_0018870,USR_03867,2025-04-13,1,1,1,1,1,B,1,105.35,
SES_0018871,USR_08116,2026-03-04,1,1,1,1,1,A,1,63.26,
SES_0018872,USR_04574,2025-11-27,1,1,1,1,1,A,1,90.04,
SES_0018873,USR_08775,2025-12-23,1,1,1,1,1,B,1,193.75,
SES_0018874,USR_00803,2025-10-17,1,1,1,1,1,A,1,134.06,
SES_0018875,USR_07446,2025-12-01,1,1,0,0,0,A,0,0.0,3.0
SES_0018876,USR_08571,2025-06-01,1,1,1,1,1,B,1,276.55,
SES_0018877,USR_03781,2025-09-03,1,1,1,0,0,A,0,0.0,4.0
SES_0018878,USR_01900,2026-02-14,1,1,1,1,1,A,1,163.7,
SES_0018879,USR_06591,2025-08-28,1,1,1,1,1,A,1,47.68,
SES_0018880,USR_07717,2026-03-10,1,1,0,0,0,B,0,0.0,3.0
SES_0018881,USR_00560,2026-03-14,1,0,0,0,0,B,0,0.0,2.0
SES_0018882,USR_07378,2025-11-12,1,0,0,0,0,B,0,0.0,2.0
SES_0018883,USR_05497,2025-07-22,1,1,1,1,0,B,0,0.0,5.0
SES_0018884,USR_06836,2025-06-01,1,1,0,0,0,A,0,0.0,3.0
SES_0018885,USR_09942,2025-06-21,1,1,1,0,0,B,0,0.0,4.0
SES_0018886,USR_08146,2025-11-25,1,1,1,1,1,B,1,126.37,
SES_0018887,USR_03404,2026-03-08,1,1,1,1,0,B,0,0.0,5.0
SES_0018888,USR_03624,2025-06-02,1,1,1,1,1,B,1,75.41,
SES_0018889,USR_07712,2025-07-29,1,1,1,1,1,B,1,38.96,
SES_0018890,USR_06496,2026-03-20,1,1,1,1,1,B,1,71.83,
SES_0018891,USR_08124,2025-09-04,1,1,1,1,1,A,1,39.62,
SES_0018892,USR_05003,2026-01-31,1,1,0,0,0,B,0,0.0,3.0
SES_0018893,USR_00061,2025-07-07,1,0,0,0,0,B,0,0.0,2.0
SES_0018894,USR_06865,2025-09-26,1,1,1,1,1,A,1,138.82,
SES_0018895,USR_07010,2026-03-23,1,1,0,0,0,A,0,0.0,3.0
SES_0018896,USR_05212,2025-12-18,1,1,1,1,1,A,1,51.79,
SES_0018897,USR_03431,2026-01-02,1,1,1,1,1,A,1,28.11,
SES_0018898,USR_05837,2025-05-09,1,1,1,1,1,B,1,70.59,
SES_0018899,USR_09339,2025-07-01,1,1,1,1,0,A,0,0.0,5.0
