application_id,credit_score,annual_income,loan_amount,loan_purpose,employment_years,debt_to_income,approved,interest_rate,default_flag,origination_date
APP_009117,663,142915.88,2888.09,debt_consolidation,6.0,0.3233,1,7.67,0,2023-07-16
APP_009118,699,70858.4,10842.96,debt_consolidation,1.9,0.4711,0,7.06,0,2024-03-02
APP_009119,720,114732.71,14312.08,auto,0.9,0.1478,1,8.57,0,2023-12-15
APP_009120,761,76222.62,10478.51,auto,1.2,0.2486,1,8.84,0,2024-01-15
APP_009121,603,56247.25,7577.86,personal,3.5,0.4125,0,9.59,0,2025-03-31
APP_009122,803,109370.63,13017.92,personal,1.9,0.244,1,8.64,0,2024-12-27
APP_009123,697,56294.86,3313.17,personal,3.8,0.0983,1,7.7,0,2024-09-07
APP_009124,717,56853.36,15046.89,personal,7.0,0.264,1,8.71,0,2023-10-10
APP_009125,696,53371.3,6156.99,debt_consolidation,1.1,0.152,1,8.37,0,2024-06-19
APP_009126,742,186733.32,5119.62,auto,3.6,0.3876,1,7.68,0,2025-08-02
APP_009127,696,105083.23,14502.28,personal,2.0,0.3685,1,7.13,1,2023-07-13
APP_009128,725,170990.53,5520.28,home_improvement,9.8,0.393,1,7.78,0,2025-08-24
APP_009129,640,56734.0,14020.14,debt_consolidation,3.6,0.4156,1,8.96,1,2023-12-28
APP_009130,759,207733.05,29787.92,personal,6.4,0.05,1,7.44,0,2024-05-08
APP_009131,660,95727.76,7523.75,debt_consolidation,2.7,0.3925,1,8.5,0,2024-11-09
APP_009132,640,91205.6,14460.15,auto,2.5,0.3338,1,8.25,0,2023-04-24
APP_009133,646,87892.11,18898.21,auto,1.2,0.3751,1,8.45,1,2023-04-09
APP_009134,850,108626.1,7398.51,auto,3.0,0.3037,1,7.44,1,2025-08-30
APP_009135,650,44192.43,15023.78,debt_consolidation,8.4,0.2717,1,8.73,1,2024-08-11
APP_009136,601,48835.42,10831.65,personal,1.3,0.4637,0,9.59,0,2025-01-18
APP_009137,768,120206.57,14005.12,auto,1.7,0.1892,1,8.53,0,2023-12-06
APP_009138,614,46901.59,25398.11,debt_consolidation,1.6,0.2876,0,9.67,0,2025-03-25
APP_009139,715,107237.83,9528.42,personal,0.5,0.43,1,8.2,1,2026-01-05
APP_009140,631,83053.26,6907.99,business,4.9,0.4238,0,9.85,0,2024-03-18
APP_009141,569,75690.37,4049.71,debt_consolidation,20.8,0.3606,0,10.3,0,2023-12-18
APP_009142,751,62305.88,8847.35,auto,7.2,0.3363,1,7.57,0,2025-11-23
APP_009143,599,51924.52,5847.13,personal,4.7,0.4131,0,9.42,0,2026-02-03
APP_009144,687,118248.44,3078.01,auto,3.7,0.3513,1,8.33,1,2023-04-05
APP_009145,754,69951.12,7269.8,personal,6.9,0.1314,1,8.29,0,2023-07-30
APP_009146,709,75817.84,6277.31,auto,23.8,0.293,1,7.79,0,2025-09-13
APP_009147,532,29906.38,14498.07,personal,1.5,0.364,0,10.67,0,2025-06-21
APP_009148,690,123311.59,6102.75,debt_consolidation,2.3,0.3312,1,7.72,0,2025-10-09
APP_009149,767,56436.36,7467.31,auto,4.6,0.1803,1,8.03,0,2025-11-23
APP_009150,597,21911.4,9616.13,business,0.3,0.396,0,10.37,0,2024-07-04
APP_009151,598,94608.99,5630.06,debt_consolidation,2.1,0.4521,0,10.2,0,2023-09-02
APP_009152,548,80509.93,5422.78,auto,7.4,0.4269,0,11.24,0,2023-09-23
APP_009153,763,68266.39,15741.31,home_improvement,3.2,0.343,1,8.25,0,2023-12-17
APP_009154,720,120596.95,7993.52,auto,4.4,0.2238,1,7.71,0,2024-11-23
APP_009155,727,113682.51,6367.92,personal,3.9,0.273,1,8.36,0,2024-09-17
APP_009156,751,154646.8,8220.04,home_improvement,1.1,0.4023,1,7.41,0,2026-01-29
APP_009157,715,136756.56,3504.62,personal,1.8,0.2249,1,7.5,1,2024-04-13
APP_009158,653,47840.68,12196.98,debt_consolidation,2.3,0.4601,0,8.68,0,2025-12-19
APP_009159,552,36249.42,6097.65,personal,3.4,0.481,0,10.29,0,2024-09-04
APP_009160,685,235925.66,5596.46,personal,0.6,0.4199,1,7.18,0,2026-03-13
APP_009161,781,25854.34,10753.57,debt_consolidation,29.0,0.1918,1,8.05,0,2025-06-14
APP_009162,655,69983.26,7881.89,auto,1.8,0.2858,1,8.95,0,2024-08-11
APP_009163,656,123803.47,3650.46,personal,9.1,0.4757,0,9.49,0,2025-05-07
APP_009164,585,38802.36,5175.47,personal,3.8,0.3198,0,9.88,0,2023-04-22
APP_009165,542,73063.11,13786.71,debt_consolidation,3.8,0.3884,1,11.02,1,2024-04-08
APP_009166,691,67801.06,6070.12,business,2.7,0.1991,1,7.93,1,2024-06-13
APP_009167,710,76109.13,12500.44,debt_consolidation,2.2,0.177,1,7.77,0,2025-05-06
APP_009168,653,46811.79,10331.08,personal,4.8,0.3962,1,9.24,0,2024-06-22
APP_009169,725,62113.04,4655.22,auto,1.0,0.1513,1,7.54,0,2024-07-23
APP_009170,642,151928.02,3506.35,debt_consolidation,2.6,0.3865,1,8.66,0,2025-02-22
APP_009171,713,58123.12,26207.61,personal,3.2,0.1254,1,8.25,0,2025-08-02
APP_009172,604,36884.2,9357.45,personal,2.7,0.5082,0,9.48,0,2024-09-10
APP_009173,642,64172.2,4857.49,home_improvement,2.2,0.3527,1,9.27,1,2025-02-26
APP_009174,682,33498.27,4669.4,debt_consolidation,7.4,0.1355,1,8.25,0,2023-10-14
APP_009175,704,33532.21,8036.15,personal,0.7,0.2636,1,7.88,1,2023-09-14
APP_009176,807,25517.72,21262.98,business,4.4,0.1002,1,7.74,0,2023-08-08
APP_009177,675,63248.31,15011.51,personal,1.7,0.3533,1,7.98,0,2024-08-14
APP_009178,627,57209.69,11842.48,debt_consolidation,14.1,0.3873,0,9.05,0,2025-06-11
APP_009179,761,106017.24,8857.35,debt_consolidation,14.5,0.2651,1,8.11,0,2024-11-23
APP_009180,664,121569.57,14751.0,personal,6.8,0.2224,1,8.67,1,2023-10-08
APP_009181,671,52665.67,8989.49,debt_consolidation,1.7,0.2139,1,9.15,1,2025-11-18
APP_009182,658,53559.61,10539.37,business,10.1,0.2981,1,7.94,1,2024-10-31
APP_009183,649,65570.62,9277.95,debt_consolidation,4.1,0.4638,0,8.53,0,2026-01-24
APP_009184,743,63945.14,10492.54,personal,3.1,0.2058,1,7.51,0,2024-03-08
APP_009185,773,43427.92,6030.08,debt_consolidation,3.3,0.3564,1,8.43,0,2025-07-19
APP_009186,602,38139.71,5812.86,personal,1.3,0.4318,0,8.99,0,2024-04-19
APP_009187,652,69332.71,2944.61,auto,2.9,0.2441,1,7.89,0,2023-09-05
APP_009188,660,83423.48,21736.26,personal,1.6,0.4672,0,9.33,0,2024-02-26
APP_009189,573,103688.9,4386.39,auto,7.5,0.482,1,10.3,1,2023-05-02
APP_009190,603,64650.04,15786.86,home_improvement,3.9,0.3728,0,9.12,0,2024-06-04
APP_009191,537,14206.07,4615.57,home_improvement,1.1,0.5302,0,11.1,0,2023-09-17
APP_009192,689,55153.88,14536.97,personal,2.7,0.3681,1,8.47,0,2025-12-14
APP_009193,736,49810.81,4237.69,personal,6.4,0.2361,1,7.16,0,2025-10-26
APP_009194,680,66949.19,20073.25,home_improvement,1.3,0.3875,1,8.29,1,2024-10-05
APP_009195,723,195954.55,5768.88,personal,2.7,0.3027,1,8.07,0,2023-05-26
APP_009196,555,76422.46,17351.24,personal,1.1,0.5225,1,10.09,1,2025-10-02
APP_009197,718,109862.16,5301.11,personal,3.9,0.3751,1,8.34,0,2024-12-11
APP_009198,790,267549.7,9335.85,personal,4.5,0.1523,1,7.17,0,2023-09-14
APP_009199,629,75050.9,6438.41,personal,5.7,0.164,0,8.53,0,2026-02-28
APP_009200,843,109334.19,17527.22,debt_consolidation,5.0,0.05,1,8.01,0,2023-06-05
APP_009201,625,40210.29,15591.32,personal,24.1,0.3172,0,9.38,0,2025-03-10
APP_009202,726,97838.76,11063.45,debt_consolidation,5.7,0.2085,1,8.78,0,2024-04-04
APP_009203,662,118160.7,6415.47,personal,4.4,0.1838,1,8.99,0,2026-03-16
APP_009204,795,66465.18,14099.28,business,13.2,0.05,1,7.91,0,2023-06-19
APP_009205,679,52495.21,7572.15,home_improvement,1.3,0.3511,1,8.31,0,2023-09-02
APP_009206,673,34081.84,6764.7,auto,2.3,0.2838,1,9.44,0,2023-11-24
APP_009207,599,94519.29,7185.0,auto,1.8,0.4399,0,9.4,0,2024-04-01
APP_009208,671,26382.36,7796.51,business,5.2,0.3996,1,7.57,0,2023-10-19
APP_009209,768,63375.42,15921.67,personal,13.7,0.2194,0,8.07,0,2025-03-01
APP_009210,651,94898.06,4682.57,personal,1.0,0.3657,1,9.11,0,2025-01-03
APP_009211,577,32691.59,2900.38,debt_consolidation,13.2,0.5386,0,9.82,0,2023-12-25
APP_009212,641,95520.69,5665.95,auto,2.8,0.4514,0,9.18,0,2025-05-16
APP_009213,696,147079.27,3289.58,personal,4.0,0.331,1,7.77,0,2023-03-31
APP_009214,736,68258.68,4792.41,home_improvement,5.1,0.2723,1,8.44,0,2026-01-20
APP_009215,801,101612.67,2081.9,personal,5.2,0.3401,1,7.74,0,2024-06-09
APP_009216,730,49126.75,9722.75,personal,1.7,0.0772,1,8.62,0,2025-03-04
APP_009217,637,81877.17,14598.43,auto,1.1,0.2518,0,9.11,0,2026-01-13
APP_009218,736,87183.9,9436.24,personal,0.9,0.4151,0,8.05,0,2025-08-18
APP_009219,706,55496.11,11791.46,debt_consolidation,2.4,0.2334,1,7.94,0,2025-09-21
APP_009220,636,51265.52,4540.41,debt_consolidation,1.1,0.29,0,8.85,0,2025-02-18
APP_009221,753,65541.59,28915.64,auto,2.1,0.4788,0,8.41,0,2024-01-30
APP_009222,780,44300.82,17652.87,home_improvement,1.4,0.4055,1,7.34,1,2023-06-23
APP_009223,659,73612.85,5479.03,business,3.5,0.5034,0,8.95,0,2025-05-17
APP_009224,661,37475.11,19337.1,personal,1.8,0.1555,1,8.8,0,2024-02-03
APP_009225,641,56159.96,6628.75,personal,1.5,0.417,1,9.32,0,2025-05-17
APP_009226,522,95433.79,5864.49,auto,2.1,0.4947,0,10.01,0,2023-10-19
APP_009227,709,34445.06,4870.14,auto,3.9,0.284,1,8.49,0,2025-11-17
APP_009228,632,35622.21,6910.43,debt_consolidation,2.0,0.4559,0,10.53,0,2023-07-09
APP_009229,707,39847.27,14182.56,auto,1.6,0.4076,1,7.88,0,2025-06-21
APP_009230,634,45076.34,23354.1,personal,3.3,0.295,0,9.28,0,2025-11-13
APP_009231,674,20451.69,12261.08,personal,5.3,0.3161,1,9.66,1,2026-01-23
APP_009232,682,90001.58,20761.63,home_improvement,16.2,0.3098,0,8.01,0,2023-04-20
APP_009233,736,49366.85,12955.24,auto,8.1,0.2987,1,8.48,0,2024-07-23
APP_009234,699,195160.02,10334.27,debt_consolidation,7.7,0.2973,1,7.88,0,2023-08-30
APP_009235,654,31572.43,10217.68,business,1.2,0.1713,1,9.18,0,2025-05-20
APP_009236,657,61543.94,8259.92,debt_consolidation,0.3,0.5595,0,8.67,0,2025-02-02
APP_009237,743,66360.9,4824.14,debt_consolidation,1.1,0.2763,1,7.92,0,2025-08-26
APP_009238,686,76964.44,5483.5,personal,7.0,0.1978,1,9.27,0,2023-07-09
APP_009239,654,202461.85,9471.99,auto,3.9,0.2449,1,8.88,1,2023-04-30
APP_009240,747,40814.99,13321.52,auto,5.4,0.3277,1,8.83,0,2024-01-12
APP_009241,673,125150.81,10478.35,business,7.7,0.4563,1,9.29,0,2025-05-01
APP_009242,669,89613.19,18086.63,auto,5.5,0.2015,1,8.36,0,2023-04-23
APP_009243,707,106461.91,7205.41,debt_consolidation,1.4,0.3872,1,8.09,1,2025-03-29
APP_009244,772,33794.9,4407.18,personal,28.9,0.3096,1,7.98,0,2024-06-09
APP_009245,775,69635.77,4193.59,home_improvement,2.4,0.162,1,8.08,0,2025-03-31
APP_009246,723,253986.34,13187.14,home_improvement,10.8,0.2428,1,8.22,0,2024-05-06
APP_009247,648,75291.45,6291.91,debt_consolidation,11.4,0.4893,1,8.91,0,2025-10-16
APP_009248,609,14853.52,4007.75,personal,3.3,0.4159,0,8.83,0,2025-09-11
APP_009249,614,47041.07,8545.35,home_improvement,3.9,0.2796,0,9.4,0,2025-10-14
APP_009250,695,144389.15,8993.92,debt_consolidation,1.6,0.2023,1,9.28,0,2024-05-10
APP_009251,795,78731.03,4675.98,personal,11.1,0.4001,1,7.78,0,2025-12-07
APP_009252,641,65515.46,5520.97,auto,10.1,0.3746,1,8.96,0,2024-01-11
APP_009253,771,247065.28,2674.74,home_improvement,15.2,0.2451,1,7.29,0,2026-01-20
APP_009254,774,149315.64,5582.26,home_improvement,30.0,0.2979,1,8.62,0,2023-11-14
APP_009255,658,59941.53,10039.79,debt_consolidation,5.8,0.3539,1,7.88,0,2024-03-03
APP_009256,749,158775.19,4680.27,debt_consolidation,8.5,0.2168,1,7.68,0,2025-08-28
APP_009257,795,24239.2,26667.98,business,8.9,0.3013,1,8.11,0,2026-01-26
APP_009258,624,44052.14,13597.63,debt_consolidation,4.4,0.3451,0,10.03,0,2025-06-14
APP_009259,697,132922.33,16837.93,personal,8.9,0.1782,1,8.34,0,2023-12-01
APP_009260,722,67824.54,15429.05,auto,2.4,0.2577,1,7.72,0,2023-10-22
APP_009261,659,116528.8,18014.61,home_improvement,4.0,0.3679,1,8.17,0,2023-09-04
APP_009262,596,19417.71,33570.97,personal,9.1,0.3219,0,9.37,0,2026-01-29
APP_009263,697,45491.63,5220.36,home_improvement,1.7,0.2598,1,7.5,0,2024-01-12
APP_009264,692,44417.33,4456.23,debt_consolidation,4.3,0.4162,1,7.52,0,2025-04-04
APP_009265,670,60345.14,11390.97,personal,2.4,0.2901,1,8.45,1,2025-11-13
APP_009266,673,53759.3,5010.35,business,3.4,0.3347,1,9.46,0,2024-04-09
APP_009267,683,91254.19,3709.5,auto,0.6,0.3245,1,8.42,1,2024-01-07
APP_009268,699,110891.43,21106.91,home_improvement,1.3,0.3905,1,8.34,0,2024-04-07
APP_009269,759,186295.01,8491.69,personal,5.1,0.2339,0,7.19,0,2024-08-28
APP_009270,817,87059.21,1943.56,auto,8.3,0.3495,1,7.6,1,2024-04-26
APP_009271,617,74684.44,4204.15,personal,5.0,0.3844,0,9.87,0,2023-07-19
APP_009272,569,33082.89,15596.4,personal,3.2,0.4964,0,9.71,0,2024-02-07
APP_009273,688,62630.57,2380.04,debt_consolidation,1.7,0.1225,1,8.57,0,2025-06-07
APP_009274,758,107705.97,16013.41,personal,1.0,0.2223,1,7.25,0,2023-11-24
APP_009275,761,34080.72,8959.02,personal,4.1,0.0786,1,7.54,0,2024-11-10
APP_009276,783,46212.56,8511.74,auto,2.7,0.2229,1,7.3,0,2025-05-01
APP_009277,749,77386.87,18229.52,debt_consolidation,4.4,0.255,1,8.04,0,2025-08-27
APP_009278,644,83226.16,4743.25,home_improvement,1.3,0.3416,1,8.81,1,2024-12-14
APP_009279,767,247737.97,7419.56,personal,5.0,0.2499,1,8.72,0,2025-02-09
APP_009280,682,44031.71,5232.15,personal,6.4,0.1888,0,8.02,0,2025-09-26
APP_009281,642,81293.98,12147.96,personal,1.7,0.3348,1,8.35,0,2024-10-20
APP_009282,776,123218.42,1006.31,personal,3.1,0.3477,1,7.41,0,2023-04-10
APP_009283,732,78724.86,2667.27,personal,2.4,0.1535,1,7.17,0,2025-02-02
APP_009284,691,68742.94,9042.47,debt_consolidation,2.1,0.5342,0,8.76,0,2023-09-15
APP_009285,683,41467.31,11693.58,home_improvement,3.5,0.2669,1,8.28,0,2025-03-29
APP_009286,605,60705.98,19626.19,home_improvement,3.5,0.5387,0,9.5,0,2025-04-17
APP_009287,624,71363.11,18494.35,auto,3.1,0.2525,0,8.56,0,2024-01-21
APP_009288,626,109510.8,22174.64,personal,6.7,0.282,0,9.51,0,2026-03-21
APP_009289,699,64017.49,3656.1,auto,1.2,0.2908,1,8.49,0,2025-01-19
APP_009290,779,215827.5,10436.45,debt_consolidation,2.2,0.1358,1,8.55,0,2024-09-11
APP_009291,653,41453.06,6197.07,debt_consolidation,1.3,0.4408,1,8.49,1,2025-09-06
APP_009292,735,141980.89,6655.23,home_improvement,13.5,0.1797,0,7.73,0,2025-12-07
APP_009293,617,76946.51,7969.93,home_improvement,1.5,0.39,0,9.23,0,2023-10-26
APP_009294,711,101472.56,5284.44,personal,2.8,0.1861,1,8.46,0,2025-08-27
APP_009295,642,106452.2,21286.24,debt_consolidation,7.1,0.4653,0,8.7,0,2025-11-20
APP_009296,572,26486.42,1659.51,debt_consolidation,15.9,0.4218,0,10.53,0,2025-03-05
APP_009297,536,123571.77,10275.31,auto,5.6,0.5177,0,10.72,0,2023-05-15
APP_009298,590,17210.77,5093.9,personal,6.8,0.5256,0,10.18,0,2023-09-27
APP_009299,686,96664.37,8459.15,personal,1.2,0.5459,0,8.12,0,2025-04-04
APP_009300,645,46744.81,13987.25,personal,2.0,0.3667,1,9.47,0,2025-10-04
APP_009301,638,93793.49,10864.71,auto,5.4,0.3736,0,9.31,0,2024-06-24
APP_009302,696,60329.51,11155.13,home_improvement,2.1,0.1818,1,7.73,1,2025-02-18
APP_009303,622,38757.44,7627.97,home_improvement,3.7,0.3801,0,9.91,0,2023-06-25
APP_009304,752,94151.3,1316.71,auto,1.4,0.4405,0,8.96,0,2023-09-20
APP_009305,797,91654.64,20364.57,personal,0.9,0.2585,1,7.88,1,2024-04-13
APP_009306,621,37561.33,1632.85,debt_consolidation,4.8,0.4092,0,8.71,0,2024-11-06
APP_009307,778,59771.87,14411.45,debt_consolidation,2.7,0.3786,1,8.34,0,2024-01-13
APP_009308,747,57419.95,18394.05,personal,3.5,0.1377,1,7.69,0,2023-11-01
APP_009309,638,77329.32,7396.98,personal,1.8,0.4735,0,9.18,0,2025-01-07
APP_009310,665,19599.99,6226.68,home_improvement,3.1,0.3648,1,8.69,1,2023-06-18
APP_009311,785,43118.15,6769.68,auto,2.3,0.3357,1,8.12,0,2024-08-19
APP_009312,653,103658.23,14219.27,debt_consolidation,5.0,0.3588,1,8.97,0,2024-12-02
APP_009313,770,250058.81,10422.18,personal,2.0,0.05,1,8.46,0,2024-12-19
APP_009314,601,53083.7,10065.74,personal,1.6,0.4755,0,9.54,0,2024-12-14
APP_009315,669,47909.37,25502.95,home_improvement,30.0,0.3707,1,9.35,1,2023-08-10
APP_009316,751,94799.25,35000.0,personal,0.7,0.2481,1,8.37,0,2023-11-10
APP_009317,726,106538.3,11392.14,debt_consolidation,1.1,0.3477,1,8.02,0,2025-04-24
APP_009318,778,46736.7,5154.27,personal,1.9,0.2525,1,7.99,0,2025-06-02
APP_009319,578,64798.55,6505.99,debt_consolidation,6.4,0.65,0,10.72,0,2025-04-28
APP_009320,660,37491.23,7760.05,debt_consolidation,0.7,0.411,1,7.83,1,2024-10-09
APP_009321,716,63758.59,5556.68,personal,1.7,0.05,1,8.52,1,2025-07-08
APP_009322,601,78772.59,4471.83,debt_consolidation,5.1,0.3688,0,10.39,0,2024-11-15
APP_009323,754,94210.56,11558.86,debt_consolidation,1.1,0.3092,1,8.13,0,2024-05-23
APP_009324,635,31077.29,13447.8,personal,1.0,0.451,0,9.45,0,2024-10-20
APP_009325,811,112025.9,5228.19,personal,6.2,0.1555,1,8.63,0,2023-07-19
APP_009326,679,57279.51,11558.27,business,0.8,0.4397,1,8.15,1,2025-03-10
APP_009327,657,15880.82,35000.0,home_improvement,5.0,0.3517,1,9.21,0,2024-11-25
APP_009328,699,128320.94,7434.05,auto,2.6,0.5234,0,8.52,0,2026-03-07
APP_009329,760,68111.53,9872.97,personal,4.0,0.3558,1,8.54,0,2024-07-02
APP_009330,738,136772.66,8941.9,auto,1.5,0.1935,1,7.03,0,2024-08-04
APP_009331,707,75985.33,4842.8,auto,8.0,0.5264,0,7.86,0,2025-07-23
APP_009332,740,120074.43,2268.47,debt_consolidation,1.7,0.3541,1,8.22,0,2025-10-05
APP_009333,695,60169.51,11390.43,home_improvement,2.7,0.2618,1,8.05,1,2024-07-26
APP_009334,655,106602.3,3415.78,home_improvement,3.4,0.4775,0,7.93,0,2025-07-21
APP_009335,737,47478.96,7424.3,debt_consolidation,6.4,0.3066,1,6.89,0,2025-08-14
APP_009336,642,36602.07,7551.69,personal,2.2,0.2745,1,8.69,1,2024-03-13
APP_009337,650,44344.46,4026.74,personal,2.5,0.2763,1,8.21,0,2025-07-10
APP_009338,686,74559.49,11698.08,auto,1.0,0.3555,1,8.09,0,2024-07-25
APP_009339,557,55383.09,13136.04,auto,10.4,0.4271,0,10.89,0,2024-11-27
APP_009340,600,49675.59,6972.99,personal,2.9,0.3613,0,9.65,0,2025-06-01
APP_009341,649,114015.95,5697.04,personal,4.0,0.3051,1,9.09,1,2023-12-08
APP_009342,562,38704.35,15929.52,personal,14.1,0.4026,0,9.67,0,2024-10-10
APP_009343,686,64330.58,3076.01,personal,0.6,0.1273,1,7.41,0,2025-01-28
APP_009344,698,43245.29,5491.16,personal,7.0,0.3155,1,8.5,1,2024-03-05
APP_009345,757,79943.14,2737.89,debt_consolidation,0.6,0.2874,1,8.94,0,2024-07-19
APP_009346,691,34770.67,20370.78,personal,1.7,0.3431,1,8.24,0,2023-09-22
APP_009347,705,206816.11,3060.06,home_improvement,7.8,0.2897,1,7.79,1,2023-06-05
APP_009348,850,130629.71,10186.89,home_improvement,2.4,0.0898,1,8.03,0,2025-04-09
APP_009349,714,74556.49,6502.69,personal,3.4,0.2878,1,7.27,0,2024-01-09
APP_009350,712,97208.2,6502.59,debt_consolidation,6.4,0.1942,1,8.31,0,2024-12-26
APP_009351,694,60108.87,5593.52,personal,1.7,0.3098,1,8.17,0,2024-03-25
APP_009352,658,61458.08,5495.03,personal,5.0,0.4328,1,8.87,1,2026-02-08
APP_009353,729,12174.14,8588.6,personal,0.8,0.4343,1,8.18,0,2025-08-28
APP_009354,578,64181.25,8138.01,debt_consolidation,2.0,0.206,0,10.04,0,2024-01-11
APP_009355,743,131240.36,11796.17,debt_consolidation,2.8,0.1687,1,7.08,0,2023-06-03
APP_009356,673,19487.98,24232.11,personal,2.0,0.4617,0,8.64,0,2025-05-24
APP_009357,574,50509.54,14945.22,debt_consolidation,6.1,0.3612,0,10.51,0,2024-09-17
APP_009358,676,78219.57,3773.44,personal,1.5,0.3427,1,8.95,1,2023-10-27
APP_009359,656,24757.67,2560.4,debt_consolidation,3.5,0.2485,1,8.72,1,2026-03-13
APP_009360,606,63696.9,35000.0,personal,11.6,0.3368,0,8.88,0,2026-02-19
APP_009361,730,39075.3,9941.84,personal,2.5,0.3783,1,7.9,0,2023-10-15
APP_009362,580,155179.53,9712.42,personal,9.8,0.3729,1,9.95,0,2025-07-23
APP_009363,785,78810.63,10947.07,personal,13.7,0.1793,1,8.61,0,2024-07-08
APP_009364,690,104704.88,9142.44,debt_consolidation,2.4,0.05,1,8.12,0,2023-10-22
APP_009365,797,57888.87,15512.2,debt_consolidation,2.3,0.2788,1,8.05,0,2026-01-16
APP_009366,689,153206.03,14749.77,personal,9.4,0.2794,1,8.7,0,2024-06-28
APP_009367,588,18465.54,10640.91,business,7.2,0.4294,0,9.7,0,2023-11-29
APP_009368,769,53032.23,21106.64,debt_consolidation,6.6,0.2397,1,7.75,0,2026-03-25
APP_009369,627,78764.38,1778.67,personal,2.5,0.2979,0,9.27,0,2024-11-19
APP_009370,643,39639.58,11953.1,debt_consolidation,2.3,0.2534,1,9.19,0,2023-08-05
APP_009371,581,61244.56,4072.72,debt_consolidation,0.4,0.2711,0,10.52,0,2025-08-08
APP_009372,712,62237.32,13037.36,debt_consolidation,2.1,0.2699,1,9.49,0,2026-03-02
APP_009373,687,35853.4,5515.91,home_improvement,0.7,0.2775,1,9.03,1,2024-10-04
APP_009374,591,54481.17,8082.32,business,4.4,0.4361,0,9.16,0,2023-04-28
APP_009375,556,58910.4,6528.86,personal,6.8,0.3975,0,10.82,0,2025-02-19
APP_009376,597,18614.34,4313.17,home_improvement,1.8,0.4393,0,9.65,0,2023-04-10
APP_009377,734,85329.41,8002.8,personal,0.6,0.136,1,8.61,0,2026-01-02
APP_009378,653,62538.55,3156.35,auto,9.9,0.5956,0,8.82,0,2024-01-26
APP_009379,707,81681.82,11327.01,debt_consolidation,6.4,0.3221,1,7.72,0,2025-05-17
APP_009380,817,144257.22,8164.94,debt_consolidation,3.4,0.184,1,7.88,0,2024-04-21
APP_009381,616,68887.84,4945.55,personal,5.5,0.4683,0,9.07,0,2025-02-14
APP_009382,650,31216.82,3097.68,home_improvement,3.2,0.2971,0,8.9,0,2025-01-30
APP_009383,618,33167.38,3118.15,auto,18.7,0.145,0,8.88,0,2025-11-03
APP_009384,662,91158.81,14374.25,home_improvement,5.0,0.2869,1,8.54,0,2025-03-04
APP_009385,710,37665.15,35000.0,personal,2.9,0.2956,1,8.28,0,2023-05-03
APP_009386,632,13833.64,10134.4,debt_consolidation,1.3,0.3291,0,9.09,0,2026-01-16
APP_009387,812,35486.52,11111.79,auto,1.6,0.2307,1,7.68,0,2025-04-23
APP_009388,589,33447.34,22538.47,personal,4.8,0.3707,0,9.48,0,2025-09-25
APP_009389,668,35410.95,9286.32,auto,10.3,0.339,1,8.6,0,2025-02-20
APP_009390,538,102568.58,14344.43,personal,9.9,0.4616,0,10.34,0,2024-04-13
APP_009391,669,106625.39,10143.62,personal,1.6,0.4486,1,8.5,1,2024-07-28
APP_009392,653,114613.59,11310.33,debt_consolidation,7.0,0.2432,1,8.75,0,2024-02-12
APP_009393,666,91308.29,19678.83,debt_consolidation,3.6,0.3135,1,8.86,1,2023-09-18
APP_009394,752,218283.84,7468.9,personal,5.1,0.2431,1,8.01,0,2023-06-04
APP_009395,693,91035.26,7953.99,debt_consolidation,5.7,0.2474,1,7.98,1,2024-01-10
APP_009396,704,58588.2,1793.01,personal,3.2,0.3107,1,7.6,0,2024-12-18
APP_009397,826,44129.62,14934.26,personal,4.6,0.1421,1,7.99,0,2024-05-04
APP_009398,788,126261.05,11571.69,auto,2.1,0.334,1,8.18,0,2023-05-28
APP_009399,735,128296.46,3813.09,personal,1.3,0.3151,1,8.26,0,2025-09-25
APP_009400,648,130847.97,9210.55,debt_consolidation,7.6,0.2865,1,8.46,0,2023-12-22
APP_009401,692,58564.14,5028.88,personal,1.6,0.5695,0,8.2,0,2024-03-05
APP_009402,743,67415.68,13616.89,debt_consolidation,2.5,0.185,1,7.5,0,2026-01-02
APP_009403,616,46661.01,11418.73,auto,4.0,0.3994,0,10.0,0,2024-09-14
APP_009404,665,79447.46,3756.62,auto,3.7,0.515,0,8.71,0,2023-03-26
APP_009405,754,46153.95,6584.42,home_improvement,3.8,0.2432,1,8.09,0,2023-06-05
APP_009406,725,71645.82,9715.1,home_improvement,2.0,0.2657,1,8.28,0,2024-04-09
APP_009407,711,103381.45,10368.09,personal,6.0,0.3326,1,8.64,0,2023-07-18
APP_009408,647,26168.45,3754.15,personal,8.9,0.4029,1,9.11,1,2024-08-24
APP_009409,730,63904.14,12054.57,personal,0.9,0.2825,1,7.67,0,2025-12-09
APP_009410,749,92519.21,11774.59,debt_consolidation,5.9,0.2038,1,8.03,0,2024-04-16
APP_009411,779,50840.52,14032.73,auto,9.5,0.2573,1,7.73,0,2026-03-13
APP_009412,594,50191.91,11998.61,auto,5.2,0.3937,0,10.48,0,2025-11-11
APP_009413,717,77738.19,3061.37,personal,2.3,0.2409,1,8.99,0,2024-12-24
APP_009414,630,51295.56,17924.06,auto,1.1,0.5002,0,9.94,0,2024-11-17
APP_009415,755,73694.76,5869.37,debt_consolidation,0.9,0.1701,1,8.07,1,2024-02-06
APP_009416,585,74577.95,6457.53,personal,3.5,0.2408,0,10.41,0,2023-03-29
