ticker,date,open,high,low,close,volume,adj_close
MA,2025-12-12,458.76,462.36,453.23,453.62,1434771,453.62
MA,2025-12-15,452.35,455.59,450.31,453.81,663882,453.81
MA,2025-12-16,454.64,460.44,444.18,453.04,2598598,453.04
MA,2025-12-17,454.46,454.46,443.75,445.47,3765858,445.47
MA,2025-12-18,445.41,450.09,441.28,442.75,2296253,442.75
MA,2025-12-19,443.15,446.89,441.36,445.8,3753883,445.8
MA,2025-12-22,444.04,444.77,441.66,444.26,3327633,444.26
MA,2025-12-23,442.4,444.86,440.71,441.64,1251384,441.64
MA,2025-12-24,439.07,448.44,439.07,443.51,3870148,443.51
MA,2025-12-25,444.97,463.98,444.97,454.31,1467116,454.31
MA,2025-12-26,454.22,454.22,441.11,445.13,882890,445.13
MA,2025-12-29,441.06,453.65,441.06,450.05,2027557,450.05
MA,2025-12-30,450.97,453.07,439.38,446.72,2081880,446.72
MA,2025-12-31,448.71,449.63,445.01,449.3,1905590,449.3
MA,2026-01-01,447.76,447.76,440.41,444.51,2367853,444.51
MA,2026-01-02,442.45,442.85,436.93,441.0,2319605,441.0
MA,2026-01-05,443.91,447.35,440.87,442.11,1205356,442.11
MA,2026-01-06,441.71,456.06,441.71,448.81,1236186,448.81
MA,2026-01-07,446.06,465.16,446.06,454.23,5070002,454.23
MA,2026-01-08,450.67,451.21,448.64,449.97,5102414,449.97
MA,2026-01-09,447.77,450.63,443.45,445.29,948246,445.29
MA,2026-01-12,446.74,460.82,446.74,454.61,1688811,454.61
MA,2026-01-13,454.73,461.27,454.73,457.51,4843299,457.51
MA,2026-01-14,457.34,468.71,457.34,464.2,1052955,464.2
MA,2026-01-15,463.77,470.48,460.54,466.35,4958214,466.35
MA,2026-01-16,461.77,483.0,461.77,479.53,6913130,479.53
MA,2026-01-19,474.8,487.14,474.8,482.61,1536573,482.61
MA,2026-01-20,481.11,482.07,473.48,478.29,1176670,478.29
MA,2026-01-21,479.58,479.58,473.61,474.77,3312080,474.77
MA,2026-01-22,473.05,478.91,473.05,478.65,1127571,478.65
MA,2026-01-23,474.58,485.86,474.58,483.17,2750691,483.17
MA,2026-01-26,486.23,486.23,477.59,482.59,1279931,482.59
MA,2026-01-27,483.77,486.71,483.16,484.26,701676,484.26
MA,2026-01-28,484.95,499.55,484.95,495.34,2519570,495.34
MA,2026-01-29,492.85,494.01,483.23,487.07,2623065,487.07
MA,2026-01-30,487.07,488.11,484.99,485.66,4599026,485.66
MA,2026-02-02,485.72,495.76,485.41,491.17,8417483,491.17
MA,2026-02-03,491.15,492.43,489.43,491.22,1648643,491.22
MA,2026-02-04,490.96,490.96,485.86,486.55,2215235,486.55
MA,2026-02-05,488.35,492.92,481.89,485.42,1005889,485.42
MA,2026-02-06,483.44,496.29,483.44,494.2,1179889,494.2
MA,2026-02-09,498.57,498.57,490.73,492.76,2915278,492.76
MA,2026-02-10,495.39,502.94,486.04,494.4,1393213,494.4
MA,2026-02-11,491.41,493.78,487.46,489.65,4431825,489.65
MA,2026-02-12,487.49,492.33,479.83,484.17,3947187,484.17
MA,2026-02-13,487.57,487.57,476.32,477.3,2443352,477.3
MA,2026-02-16,478.11,478.11,468.45,469.65,4701529,469.65
MA,2026-02-17,476.26,478.48,465.12,474.77,1946785,474.77
MA,2026-02-18,470.99,476.48,462.0,471.69,3154894,471.69
MA,2026-02-19,470.48,471.51,468.97,470.3,2935760,470.3
MA,2026-02-20,470.19,474.19,469.58,473.19,2046058,473.19
UPST,2024-03-25,29.98,29.98,28.85,29.2,796595,29.2
UPST,2024-03-26,29.2,29.75,29.15,29.38,591598,29.38
UPST,2024-03-27,29.51,30.16,29.48,29.8,5508686,29.8
UPST,2024-03-28,29.72,30.67,29.72,30.42,2999961,30.42
UPST,2024-03-29,30.2,32.32,30.2,32.21,2107521,32.21
UPST,2024-04-01,32.49,33.96,32.49,33.24,3732532,33.24
UPST,2024-04-02,33.54,35.76,33.54,35.47,2534213,35.47
UPST,2024-04-03,35.58,35.58,35.04,35.42,1677782,35.42
UPST,2024-04-04,35.37,36.84,35.37,36.09,1559301,36.09
UPST,2024-04-05,36.19,37.98,36.19,37.92,2612710,37.92
UPST,2024-04-08,37.81,39.26,37.81,38.96,3522386,38.96
UPST,2024-04-09,38.98,38.98,36.96,37.13,2912546,37.13
UPST,2024-04-10,37.38,38.32,37.38,38.31,1500411,38.31
UPST,2024-04-11,38.39,38.39,37.4,37.66,4452836,37.66
UPST,2024-04-12,37.71,37.71,36.25,36.71,1556655,36.71
UPST,2024-04-15,36.78,38.68,36.78,38.26,1341333,38.26
UPST,2024-04-16,38.19,38.19,37.37,37.39,2687902,37.39
UPST,2024-04-17,37.42,41.11,37.42,41.07,4163320,41.07
UPST,2024-04-18,41.1,41.1,39.86,39.91,6468933,39.91
UPST,2024-04-19,40.13,40.85,40.13,40.41,773246,40.41
UPST,2024-04-22,40.4,41.94,40.4,41.77,3169790,41.77
UPST,2024-04-23,41.89,41.89,41.06,41.27,1844399,41.27
UPST,2024-04-24,41.3,41.38,41.12,41.27,1347179,41.27
UPST,2024-04-25,41.07,41.07,39.63,39.96,2388184,39.96
UPST,2024-04-26,39.58,40.86,39.58,40.49,5604767,40.49
UPST,2024-04-29,40.09,40.83,40.09,40.51,3355399,40.51
UPST,2024-04-30,40.7,40.7,39.71,40.05,1330214,40.05
UPST,2024-05-01,40.42,41.19,39.92,40.46,4360465,40.46
UPST,2024-05-02,40.85,40.93,39.9,40.18,1128473,40.18
UPST,2024-05-03,39.89,43.06,39.89,42.73,2565472,42.73
UPST,2024-05-06,42.98,46.17,42.98,45.95,1627535,45.95
UPST,2024-05-07,45.81,45.81,41.73,42.01,745577,42.01
UPST,2024-05-08,42.1,44.71,42.1,43.85,1273050,43.85
UPST,2024-05-09,43.83,44.69,43.83,44.35,2345952,44.35
UPST,2024-05-10,44.02,44.36,43.89,44.06,1190386,44.06
UPST,2024-05-13,43.93,44.39,43.8,43.8,1430246,43.8
UPST,2024-05-14,43.86,43.86,42.31,42.86,1502646,42.86
UPST,2024-05-15,42.73,42.73,41.59,41.79,2083369,41.79
UPST,2024-05-16,41.93,42.03,40.85,41.57,3377674,41.57
UPST,2024-05-17,41.85,42.69,41.64,42.21,2056746,42.21
UPST,2024-05-20,42.2,43.8,42.2,43.65,4110801,43.65
UPST,2024-05-21,43.78,43.91,43.3,43.67,1871197,43.67
UPST,2024-05-22,44.2,44.2,41.22,41.48,3912464,41.48
UPST,2024-05-23,41.42,41.42,38.79,38.87,4345879,38.87
UPST,2024-05-24,39.22,39.42,39.18,39.35,1962038,39.35
UPST,2024-05-27,39.32,39.32,35.76,36.33,2098530,36.33
UPST,2024-05-28,36.15,37.47,36.15,37.45,1733728,37.45
UPST,2024-05-29,37.88,39.32,37.88,39.02,3441067,39.02
UPST,2024-05-30,38.87,38.87,37.65,38.39,777894,38.39
UPST,2024-05-31,38.3,38.3,35.31,35.68,13836789,35.68
UPST,2024-06-03,35.59,35.59,34.77,34.98,1525880,34.98
UPST,2024-06-04,34.85,37.85,34.85,37.32,1852533,37.32
UPST,2024-06-05,37.26,37.26,35.99,37.04,2005801,37.04
UPST,2024-06-06,37.34,37.34,35.26,35.38,4377236,35.38
UPST,2024-06-07,35.25,35.25,33.07,33.4,2709832,33.4
UPST,2024-06-10,33.46,35.59,33.46,35.48,1136082,35.48
UPST,2024-06-11,35.03,36.17,35.03,35.96,5611144,35.96
UPST,2024-06-12,36.12,36.5,36.12,36.39,2436332,36.39
UPST,2024-06-13,36.33,36.41,35.88,35.93,5795637,35.93
UPST,2024-06-14,35.76,36.85,35.76,36.69,1836866,36.69
UPST,2024-06-17,36.36,36.36,34.83,35.19,4029109,35.19
UPST,2024-06-18,35.0,35.78,34.84,35.21,1568278,35.21
UPST,2024-06-19,35.2,36.62,35.2,36.23,5153062,36.23
UPST,2024-06-20,35.94,37.04,35.94,36.29,4856221,36.29
UPST,2024-06-21,36.34,36.66,36.34,36.56,3127404,36.56
UPST,2024-06-24,36.17,36.17,35.0,35.27,2111111,35.27
UPST,2024-06-25,35.34,35.34,32.77,32.86,2509593,32.86
UPST,2024-06-26,32.86,34.2,32.86,33.75,4070664,33.75
UPST,2024-06-27,33.94,36.31,33.94,36.08,5306592,36.08
UPST,2024-06-28,36.08,36.08,34.78,34.96,2395411,34.96
UPST,2024-07-01,35.0,35.0,34.14,34.71,1483989,34.71
UPST,2024-07-02,34.5,34.99,34.27,34.67,2130679,34.67
UPST,2024-07-03,34.65,35.87,34.65,35.81,5407617,35.81
UPST,2024-07-04,36.13,36.13,35.19,35.2,794811,35.2
UPST,2024-07-05,35.45,37.26,35.45,36.93,2280443,36.93
UPST,2024-07-08,37.22,37.22,35.69,36.01,1969569,36.01
UPST,2024-07-09,36.0,36.0,35.35,35.56,1134297,35.56
UPST,2024-07-10,35.36,37.23,35.36,37.09,5809948,37.09
UPST,2024-07-11,37.13,40.53,37.13,39.78,2459453,39.78
UPST,2024-07-12,39.92,41.87,39.92,41.48,1422269,41.48
UPST,2024-07-15,41.41,43.22,41.41,42.74,1919665,42.74
UPST,2024-07-16,42.5,42.56,41.07,42.15,1784980,42.15
UPST,2024-07-17,41.96,41.96,40.6,40.98,2385337,40.98
UPST,2024-07-18,41.07,41.07,38.17,38.67,2719210,38.67
UPST,2024-07-19,38.74,38.74,36.49,37.03,2232015,37.03
UPST,2024-07-22,37.1,37.61,37.07,37.4,4696313,37.4
UPST,2024-07-23,37.33,37.33,36.24,36.29,4574928,36.29
UPST,2024-07-24,36.0,36.0,35.47,35.6,2750379,35.6
UPST,2024-07-25,35.39,36.79,35.39,36.63,2612679,36.63
UPST,2024-07-26,36.42,36.91,36.37,36.59,1246995,36.59
UPST,2024-07-29,36.48,36.48,35.25,35.66,1962892,35.66
UPST,2024-07-30,35.84,36.04,35.63,35.9,2228692,35.9
UPST,2024-07-31,36.24,36.41,36.24,36.39,4842603,36.39
UPST,2024-08-01,36.23,36.23,34.47,34.94,2152076,34.94
UPST,2024-08-02,34.75,34.75,33.21,33.25,2445699,33.25
UPST,2024-08-05,33.23,33.23,32.5,32.67,922517,32.67
UPST,2024-08-06,32.76,32.76,32.48,32.61,2219290,32.61
UPST,2024-08-07,32.44,34.04,32.44,33.5,1447546,33.5
UPST,2024-08-08,33.5,34.35,33.5,34.08,873207,34.08
UPST,2024-08-09,33.91,34.0,33.48,33.58,3368670,33.58
UPST,2024-08-12,33.6,33.97,33.6,33.87,1930541,33.87
UPST,2024-08-13,34.01,34.01,31.5,31.64,1840576,31.64
UPST,2024-08-14,31.64,31.64,30.65,30.87,1823902,30.87
UPST,2024-08-15,30.83,30.83,28.48,28.83,3149063,28.83
UPST,2024-08-16,28.58,28.58,26.55,26.6,7127958,26.6
UPST,2024-08-19,26.58,26.58,26.02,26.18,2680588,26.18
UPST,2024-08-20,26.1,26.1,24.79,24.86,2934944,24.86
UPST,2024-08-21,24.91,25.48,24.91,25.31,1129591,25.31
UPST,2024-08-22,25.24,25.24,24.23,24.48,2104220,24.48
UPST,2024-08-23,24.36,24.36,23.82,24.01,2324302,24.01
UPST,2024-08-26,24.21,24.21,23.51,23.84,702245,23.84
UPST,2024-08-27,23.9,24.02,23.71,23.84,730461,23.84
UPST,2024-08-28,23.84,23.85,23.6,23.8,2686822,23.8
UPST,2024-08-29,24.01,24.66,24.01,24.58,704537,24.58
UPST,2024-08-30,24.64,27.52,24.64,27.25,3585878,27.25
UPST,2024-09-02,27.26,27.26,25.98,26.44,434482,26.44
UPST,2024-09-03,26.72,27.33,26.59,26.83,1196259,26.83
UPST,2024-09-04,26.92,27.4,26.92,27.28,1204457,27.28
UPST,2024-09-05,27.26,27.4,26.85,27.38,2151501,27.38
UPST,2024-09-06,27.33,28.1,27.33,28.01,1571096,28.01
UPST,2024-09-09,28.04,30.72,28.04,30.52,2584570,30.52
UPST,2024-09-10,30.63,31.54,30.63,31.46,895229,31.46
UPST,2024-09-11,31.47,33.51,31.47,32.91,3480683,32.91
UPST,2024-09-12,32.91,34.49,32.91,34.46,2150419,34.46
UPST,2024-09-13,34.39,34.73,34.39,34.65,880640,34.65
UPST,2024-09-16,34.49,34.49,33.35,33.56,4930410,33.56
UPST,2024-09-17,33.68,36.26,33.68,35.84,2931053,35.84
UPST,2024-09-18,35.96,35.96,33.85,33.95,823537,33.95
UPST,2024-09-19,33.76,33.76,32.61,32.7,1272705,32.7
UPST,2024-09-20,32.65,32.65,30.39,30.84,1247456,30.84
UPST,2024-09-23,30.72,30.72,28.16,28.31,8146092,28.31
UPST,2024-09-24,28.08,28.08,27.61,27.83,4266324,27.83
UPST,2024-09-25,27.82,27.82,26.56,26.72,1879372,26.72
UPST,2024-09-26,26.65,26.65,25.82,26.12,904525,26.12
UPST,2024-09-27,26.18,28.03,26.18,27.89,5997492,27.89
UPST,2024-09-30,27.67,27.67,26.99,27.19,1809418,27.19
UPST,2024-10-01,27.19,27.19,24.96,25.28,1809299,25.28
UPST,2024-10-02,25.3,25.88,25.3,25.67,852209,25.67
UPST,2024-10-03,25.76,26.35,25.76,26.13,2672425,26.13
UPST,2024-10-04,26.03,26.03,24.66,24.77,2712202,24.77
UPST,2024-10-07,24.69,25.66,24.69,25.44,3538512,25.44
UPST,2024-10-08,25.35,25.35,24.02,24.41,3209143,24.41
UPST,2024-10-09,24.53,24.53,23.28,23.33,2256730,23.33
UPST,2024-10-10,23.45,23.45,21.83,22.1,2804486,22.1
UPST,2024-10-11,21.95,21.95,21.52,21.54,1713426,21.54
UPST,2024-10-14,21.47,22.3,21.47,22.11,1674014,22.11
UPST,2024-10-15,22.1,22.1,20.85,21.11,4693852,21.11
UPST,2024-10-16,20.99,21.02,20.34,21.01,5620648,21.01
UPST,2024-10-17,20.97,20.97,20.27,20.28,2623630,20.28
UPST,2024-10-18,20.52,21.75,20.52,21.34,756083,21.34
UPST,2024-10-21,21.44,21.44,20.84,20.9,4159713,20.9
UPST,2024-10-22,20.86,21.08,20.62,21.0,2626151,21.0
UPST,2024-10-23,21.02,21.02,19.94,20.13,4142932,20.13
UPST,2024-10-24,20.09,20.09,19.36,19.53,7905340,19.53
UPST,2024-10-25,19.44,20.47,19.44,20.36,5507484,20.36
UPST,2024-10-28,20.32,20.65,20.32,20.56,1518585,20.56
UPST,2024-10-29,20.44,21.09,20.44,20.94,5456823,20.94
UPST,2024-10-30,20.8,22.55,20.8,22.3,1054216,22.3
UPST,2024-10-31,22.23,22.78,22.23,22.57,2212205,22.57
UPST,2024-11-01,22.47,22.47,20.78,20.9,2335254,20.9
UPST,2024-11-04,20.71,21.15,20.71,21.1,2468813,21.1
UPST,2024-11-05,21.17,22.4,21.17,22.15,10465917,22.15
UPST,2024-11-06,22.43,22.83,22.27,22.48,2887931,22.48
UPST,2024-11-07,22.3,23.54,22.3,23.34,2860369,23.34
UPST,2024-11-08,23.28,24.82,23.28,24.6,5268731,24.6
UPST,2024-11-11,24.47,24.88,24.47,24.73,958767,24.73
UPST,2024-11-12,24.68,25.09,24.68,24.91,1540895,24.91
UPST,2024-11-13,24.96,26.57,24.96,26.17,1240172,26.17
UPST,2024-11-14,26.16,26.16,25.76,25.88,3979727,25.88
UPST,2024-11-15,25.77,25.77,24.28,24.38,1674286,24.38
UPST,2024-11-18,24.55,24.55,23.54,23.84,1635565,23.84
UPST,2024-11-19,23.81,24.31,23.63,24.14,1097481,24.14
UPST,2024-11-20,24.18,24.18,23.28,23.47,2627338,23.47
UPST,2024-11-21,23.38,23.38,22.69,23.06,2337040,23.06
UPST,2024-11-22,23.15,24.52,23.15,24.37,1098323,24.37
UPST,2024-11-25,24.53,24.53,23.33,23.6,4942233,23.6
UPST,2024-11-26,23.79,23.79,23.09,23.21,5287072,23.21
UPST,2024-11-27,23.3,23.3,22.15,22.26,3800143,22.26
UPST,2024-11-28,22.12,24.44,22.12,24.08,1037826,24.08
UPST,2024-11-29,24.08,24.08,22.2,22.62,2173122,22.62
UPST,2024-12-02,22.42,22.42,21.95,22.12,2638259,22.12
UPST,2024-12-03,22.02,23.33,22.02,23.26,2420176,23.26
UPST,2024-12-04,23.18,23.32,22.96,23.06,3062131,23.06
UPST,2024-12-05,23.07,23.07,22.74,22.9,769555,22.9
UPST,2024-12-06,23.06,23.06,22.65,22.74,2777796,22.74
UPST,2024-12-09,22.71,22.71,22.34,22.57,2242666,22.57
UPST,2024-12-10,22.56,22.72,22.36,22.62,523164,22.62
UPST,2024-12-11,22.55,23.49,22.55,23.07,3853410,23.07
UPST,2024-12-12,23.02,23.02,22.37,22.46,1911008,22.46
UPST,2024-12-13,22.42,23.02,22.42,22.91,2193913,22.91
UPST,2024-12-16,23.03,24.1,23.03,23.92,2591953,23.92
UPST,2024-12-17,23.89,24.68,23.89,24.68,1871281,24.68
UPST,2024-12-18,24.51,25.14,24.35,25.06,6163525,25.06
UPST,2024-12-19,25.26,25.32,24.78,25.13,346868,25.13
UPST,2024-12-20,25.15,25.15,23.92,24.35,3123769,24.35
UPST,2024-12-23,24.35,24.35,23.53,23.56,416918,23.56
UPST,2024-12-24,23.51,23.51,23.0,23.04,2665939,23.04
UPST,2024-12-25,23.04,23.46,23.04,23.4,1785366,23.4
UPST,2024-12-26,23.41,23.88,23.37,23.77,5140938,23.77
UPST,2024-12-27,23.66,23.66,22.0,22.04,3919605,22.04
UPST,2024-12-30,21.86,22.05,21.39,21.77,702788,21.77
UPST,2024-12-31,21.76,21.76,20.1,20.47,1415214,20.47
UPST,2025-01-01,20.52,20.52,20.06,20.11,1636189,20.11
UPST,2025-01-02,20.04,20.04,18.76,18.83,1225961,18.83
UPST,2025-01-03,18.85,18.85,18.56,18.72,3758813,18.72
UPST,2025-01-06,18.8,19.17,18.8,18.96,1444594,18.96
UPST,2025-01-07,18.86,18.86,17.88,18.13,932736,18.13
UPST,2025-01-08,18.24,19.05,18.24,18.79,1238344,18.79
UPST,2025-01-09,18.9,18.9,18.22,18.26,4167633,18.26
UPST,2025-01-10,18.22,18.22,17.88,18.01,2207230,18.01
UPST,2025-01-13,17.96,17.96,17.29,17.42,3007113,17.42
UPST,2025-01-14,17.55,17.55,15.64,15.97,2052381,15.97
UPST,2025-01-15,16.05,16.34,16.04,16.07,2120572,16.07
UPST,2025-01-16,15.98,16.98,15.98,16.81,1252857,16.81
UPST,2025-01-17,16.86,17.14,16.86,17.11,2814528,17.11
UPST,2025-01-20,17.25,17.25,16.02,16.17,2070781,16.17
UPST,2025-01-21,16.09,16.09,15.53,15.8,5439268,15.8
UPST,2025-01-22,15.78,15.78,15.49,15.6,1420276,15.6
UPST,2025-01-23,15.62,15.62,15.0,15.22,1045186,15.22
UPST,2025-01-24,15.28,15.28,14.54,14.75,2391979,14.75
UPST,2025-01-27,14.68,14.99,14.68,14.89,1673137,14.89
UPST,2025-01-28,14.89,14.89,14.27,14.38,1255554,14.38
UPST,2025-01-29,14.5,14.85,14.5,14.8,2108902,14.8
UPST,2025-01-30,14.84,15.48,14.84,15.36,1844640,15.36
UPST,2025-01-31,15.49,15.74,15.38,15.52,2386636,15.52
UPST,2025-02-03,15.65,15.65,14.3,14.46,3764673,14.46
UPST,2025-02-04,14.31,14.31,14.03,14.12,411758,14.12
UPST,2025-02-05,14.29,14.88,14.29,14.61,4340155,14.61
UPST,2025-02-06,14.52,14.52,13.79,14.12,911780,14.12
UPST,2025-02-07,14.09,14.43,14.09,14.43,4298679,14.43
UPST,2025-02-10,14.42,15.22,14.42,15.14,5560544,15.14
UPST,2025-02-11,15.08,15.08,14.61,14.65,2255693,14.65
UPST,2025-02-12,14.69,14.7,14.55,14.57,2639303,14.57
UPST,2025-02-13,14.53,15.53,14.53,15.46,1311315,15.46
UPST,2025-02-14,15.5,15.81,15.27,15.46,2721163,15.46
UPST,2025-02-17,15.58,15.58,14.33,14.67,5602626,14.67
UPST,2025-02-18,14.67,14.67,14.1,14.23,1599392,14.23
UPST,2025-02-19,14.3,14.33,13.97,14.15,1464048,14.15
UPST,2025-02-20,14.26,14.66,14.26,14.57,1335222,14.57
UPST,2025-02-21,14.78,14.83,14.6,14.62,1930688,14.62
UPST,2025-02-24,14.67,14.93,14.67,14.84,1029822,14.84
UPST,2025-02-25,14.88,15.66,14.88,15.54,2794341,15.54
UPST,2025-02-26,15.55,15.55,14.96,15.2,2684048,15.2
UPST,2025-02-27,15.16,16.02,15.16,15.84,3997424,15.84
UPST,2025-02-28,16.02,16.48,16.02,16.25,4262849,16.25
UPST,2025-03-03,16.36,16.38,16.06,16.25,1890336,16.25
UPST,2025-03-04,16.18,16.18,15.82,15.89,1271193,15.89
UPST,2025-03-05,15.81,16.54,15.81,16.29,2755463,16.29
UPST,2025-03-06,16.19,16.19,15.89,16.0,2455069,16.0
UPST,2025-03-07,15.94,16.18,15.79,16.0,1790836,16.0
UPST,2025-03-10,15.99,15.99,14.46,14.61,4578133,14.61
UPST,2025-03-11,14.59,15.11,14.59,15.05,768775,15.05
UPST,2025-03-12,15.12,15.12,14.52,14.65,2897471,14.65
UPST,2025-03-13,14.64,14.64,14.35,14.38,4825083,14.38
UPST,2025-03-14,14.46,14.46,13.64,13.72,1789793,13.72
UPST,2025-03-17,13.78,13.78,13.64,13.77,1778918,13.77
UPST,2025-03-18,13.78,13.78,13.13,13.29,2240984,13.29
UPST,2025-03-19,13.33,13.52,13.16,13.46,1369766,13.46
UPST,2025-03-20,13.6,13.74,13.56,13.73,1769425,13.73
UPST,2025-03-21,13.73,14.32,13.64,13.94,1886129,13.94
UPST,2025-03-24,13.87,14.41,13.87,14.26,2422102,14.26
UPST,2025-03-25,14.3,14.53,14.3,14.47,1534573,14.47
UPST,2025-03-26,14.5,14.8,14.5,14.75,1219226,14.75
UPST,2025-03-27,14.71,14.71,13.92,13.99,1279988,13.99
UPST,2025-03-28,13.95,13.95,12.93,13.09,4683655,13.09
UPST,2025-03-31,13.02,13.74,13.02,13.7,2318331,13.7
UPST,2025-04-01,13.66,14.04,13.66,13.75,3413107,13.75
UPST,2025-04-02,13.79,13.79,13.34,13.36,4536157,13.36
UPST,2025-04-03,13.31,13.31,12.66,12.78,983980,12.78
UPST,2025-04-04,12.83,12.83,11.78,11.93,2581588,11.93
UPST,2025-04-07,11.9,12.14,11.9,12.12,3940521,12.12
UPST,2025-04-08,12.11,12.11,11.96,12.06,2011591,12.06
UPST,2025-04-09,12.06,12.06,11.83,11.9,2035423,11.9
UPST,2025-04-10,11.9,12.49,11.9,12.4,4236065,12.4
UPST,2025-04-11,12.35,12.45,12.1,12.32,3426514,12.32
UPST,2025-04-14,12.27,12.38,12.27,12.31,1023375,12.31
UPST,2025-04-15,12.29,12.29,11.97,12.09,2465306,12.09
UPST,2025-04-16,12.04,12.09,11.8,11.97,1251917,11.97
UPST,2025-04-17,11.85,12.06,11.85,11.95,464774,11.95
UPST,2025-04-18,11.99,12.47,11.99,12.35,992734,12.35
UPST,2025-04-21,12.23,12.31,12.14,12.21,1549302,12.21
UPST,2025-04-22,12.21,12.83,12.21,12.79,6283039,12.79
UPST,2025-04-23,12.83,13.28,12.83,13.16,2988078,13.16
UPST,2025-04-24,13.18,13.31,13.17,13.19,3131254,13.19
UPST,2025-04-25,13.27,13.5,13.27,13.33,2884572,13.33
UPST,2025-04-28,13.37,14.11,13.37,14.06,2415176,14.06
UPST,2025-04-29,14.15,14.15,13.56,13.59,3627068,13.59
UPST,2025-04-30,13.74,13.74,13.12,13.2,3963543,13.2
UPST,2025-05-01,13.32,13.44,13.32,13.43,2941333,13.43
UPST,2025-05-02,13.34,14.04,13.34,13.95,9901014,13.95
UPST,2025-05-05,13.99,14.04,13.83,13.91,1972253,13.91
UPST,2025-05-06,13.96,13.96,13.64,13.65,2412521,13.65
UPST,2025-05-07,13.7,14.63,13.7,14.54,851677,14.54
UPST,2025-05-08,14.56,15.26,14.56,14.83,2639573,14.83
UPST,2025-05-09,14.79,14.79,14.43,14.49,1663602,14.49
UPST,2025-05-12,14.58,14.91,14.58,14.67,1974535,14.67
UPST,2025-05-13,14.61,14.61,13.92,14.09,2836176,14.09
UPST,2025-05-14,14.23,14.23,13.84,13.96,2807507,13.96
UPST,2025-05-15,14.08,14.15,13.86,13.95,1769266,13.95
UPST,2025-05-16,13.93,13.99,13.71,13.77,5907681,13.77
UPST,2025-05-19,13.77,14.52,13.77,14.48,3438741,14.48
UPST,2025-05-20,14.49,14.49,14.12,14.18,6177190,14.18
UPST,2025-05-21,14.16,14.16,13.89,14.03,595958,14.03
UPST,2025-05-22,13.95,13.95,13.19,13.33,2545239,13.33
UPST,2025-05-23,13.35,13.35,12.91,13.09,978395,13.09
UPST,2025-05-26,13.21,13.21,12.52,12.76,928510,12.76
UPST,2025-05-27,12.64,12.64,12.16,12.28,3219863,12.28
UPST,2025-05-28,12.29,13.25,12.29,13.24,5628359,13.24
UPST,2025-05-29,13.29,13.29,12.12,12.14,2451807,12.14
UPST,2025-05-30,12.15,12.15,11.4,11.45,2571123,11.45
UPST,2025-06-02,11.61,11.61,11.04,11.12,1266303,11.12
UPST,2025-06-03,11.14,11.14,10.79,10.97,976247,10.97
UPST,2025-06-04,10.89,10.91,10.76,10.86,2375834,10.86
UPST,2025-06-05,10.89,10.89,10.44,10.45,2059659,10.45
UPST,2025-06-06,10.47,10.77,10.45,10.58,2103722,10.58
UPST,2025-06-09,10.56,10.56,10.23,10.28,1874783,10.28
UPST,2025-06-10,10.24,10.65,10.24,10.62,5687436,10.62
UPST,2025-06-11,10.7,10.72,10.48,10.59,2273671,10.59
UPST,2025-06-12,10.57,10.57,10.31,10.5,1640567,10.5
UPST,2025-06-13,10.55,10.88,10.55,10.75,3095165,10.75
UPST,2025-06-16,10.72,11.13,10.72,11.11,755899,11.11
UPST,2025-06-17,11.07,11.07,10.78,10.79,3219756,10.79
UPST,2025-06-18,10.8,10.8,10.19,10.25,5623402,10.25
UPST,2025-06-19,10.23,10.96,10.23,10.93,11901780,10.93
UPST,2025-06-20,10.99,10.99,10.46,10.46,1136350,10.46
UPST,2025-06-23,10.41,10.59,10.4,10.44,748398,10.44
UPST,2025-06-24,10.51,10.51,10.25,10.35,3131772,10.35
UPST,2025-06-25,10.29,10.88,10.29,10.67,1144138,10.67
UPST,2025-06-26,10.71,11.69,10.71,11.58,4037627,11.58
UPST,2025-06-27,11.6,11.6,11.16,11.26,775623,11.26
UPST,2025-06-30,11.2,11.64,11.2,11.52,1413859,11.52
UPST,2025-07-01,11.45,11.45,11.22,11.29,1193877,11.29
UPST,2025-07-02,11.36,11.79,11.36,11.71,2101239,11.71
UPST,2025-07-03,11.72,11.72,11.1,11.22,3627437,11.22
UPST,2025-07-04,11.26,11.26,11.08,11.1,1890089,11.1
UPST,2025-07-07,11.12,11.52,11.12,11.31,2791630,11.31
UPST,2025-07-08,11.33,11.97,11.33,11.95,2276085,11.95
UPST,2025-07-09,11.93,11.93,11.81,11.85,715896,11.85
UPST,2025-07-10,11.88,11.88,11.03,11.19,2585820,11.19
UPST,2025-07-11,11.19,11.19,10.63,10.66,1225646,10.66
UPST,2025-07-14,10.67,11.26,10.67,11.2,4757872,11.2
UPST,2025-07-15,11.15,11.15,10.69,10.82,7859735,10.82
UPST,2025-07-16,10.9,11.26,10.9,11.21,1628296,11.21
UPST,2025-07-17,11.16,11.16,10.84,10.93,1661077,10.93
UPST,2025-07-18,10.94,10.94,10.6,10.64,1620787,10.64
UPST,2025-07-21,10.58,10.86,10.58,10.84,1513411,10.84
UPST,2025-07-22,10.9,11.11,10.8,10.95,2277276,10.95
UPST,2025-07-23,10.93,11.24,10.93,11.22,4099860,11.22
UPST,2025-07-24,11.17,11.17,10.96,11.0,5884760,11.0
UPST,2025-07-25,10.99,11.53,10.99,11.37,3637833,11.37
UPST,2025-07-28,11.32,11.94,11.32,11.62,5198004,11.62
